CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned,HasSatisfactionScore,TenureYears,AvgMonthlySpend,AgeGroup,TenureGroup,ChurnStatus,ChargesBin,SupportBins,RiskScore,RiskCategory
CUST_003999,Female,18,Suburban,8,Month-to-Month,93.08,744.64,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,0,8.4,1,2024-03-05,,0,1,0.6666666666666666,93.08,18-25,7-12 mo,Retained,$80-100,0 calls,6,Medium
CUST_004000,Male,46,Suburban,3,One Year,72.18,216.54,Electronic Check,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,4,6.0,1,2024-08-02,2024-10-25,1,1,0.25,72.17999999999999,46-55,0-6 mo,Churned,$60-80,3-4 calls,6,Medium
CUST_004001,Female,20,Urban,35,Month-to-Month,60.77,2126.95,Credit Card (Automatic),No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,3,,0,2021-12-16,,0,0,2.9166666666666665,60.769999999999996,18-25,2-4 yr,Retained,$60-80,3-4 calls,5,Medium
CUST_004002,Female,48,Rural,4,Two Year,57.24,228.96,Credit Card (Automatic),Yes,No,No Phone Service,DSL,No,No,No,Yes,No,No,1,4.7,0,2024-07-03,,0,1,0.3333333333333333,57.24,46-55,0-6 mo,Retained,$40-60,1-2 calls,3,Low
CUST_004003,Female,48,Urban,21,Month-to-Month,61.78,1297.38,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,2,6.5,0,2023-02-09,2024-10-20,1,1,1.75,61.78000000000001,46-55,1-2 yr,Churned,$60-80,1-2 calls,3,Low
CUST_004004,Male,27,Suburban,1,One Year,74.2,74.2,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,0,,2,2024-10-01,2024-10-13,1,0,0.08333333333333333,74.2,26-35,0-6 mo,Churned,$60-80,0 calls,4,Medium
CUST_004005,Male,58,Suburban,43,One Year,62.79,2699.97,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,Yes,No,No,Yes,3,5.7,1,2021-04-20,,0,1,3.5833333333333335,62.78999999999999,56-65,2-4 yr,Retained,$60-80,3-4 calls,4,Medium
CUST_004006,Male,54,Urban,5,Two Year,81.74,408.7,Mailed Check,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,1,,1,2024-06-03,,0,0,0.4166666666666667,81.74,46-55,0-6 mo,Retained,$80-100,1-2 calls,5,Medium
CUST_004007,Male,56,Rural,36,Month-to-Month,88.84,3198.24,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,1,8.4,0,2021-11-16,,0,1,3.0,88.83999999999999,56-65,2-4 yr,Retained,$80-100,1-2 calls,8,High
CUST_004008,Male,42,Suburban,26,One Year,88.33,2296.58,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,3,6.0,0,2022-09-12,2024-10-10,1,1,2.1666666666666665,88.33,36-45,2-4 yr,Churned,$80-100,3-4 calls,7,High
CUST_004009,Female,20,Urban,47,Month-to-Month,59.2,2782.4,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,No,No,1,8.6,0,2020-12-21,2024-10-16,1,1,3.9166666666666665,59.2,18-25,2-4 yr,Churned,$40-60,1-2 calls,5,Medium
CUST_004010,Male,56,Rural,36,Month-to-Month,41.79,1504.44,Mailed Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,8.5,0,2021-11-16,,0,1,3.0,41.79,56-65,2-4 yr,Retained,$40-60,0 calls,3,Low
CUST_004011,Male,37,Suburban,43,Two Year,73.93,3178.99,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,0,8.7,2,2021-04-20,,0,1,3.5833333333333335,73.92999999999999,36-45,2-4 yr,Retained,$60-80,0 calls,2,Low
CUST_004012,Male,21,Suburban,18,Two Year,103.54,1863.72,Electronic Check,Yes,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,Yes,Yes,3,9.4,0,2023-05-10,,0,1,1.5,103.54,18-25,1-2 yr,Retained,$100+,3-4 calls,5,Medium
CUST_004013,Female,62,Suburban,12,One Year,38.65,463.8,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,8.1,0,2023-11-06,,0,1,1.0,38.65,56-65,7-12 mo,Retained,$0-40,3-4 calls,3,Low
CUST_004014,Male,73,Rural,46,Month-to-Month,68.33,3143.18,Electronic Check,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0,8.6,0,2021-01-20,2024-10-22,1,1,3.8333333333333335,68.33,65+,2-4 yr,Churned,$60-80,0 calls,6,Medium
CUST_004015,Female,41,Urban,21,Two Year,75.24,1580.04,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,0,6.2,0,2023-02-09,,0,1,1.75,75.24,36-45,1-2 yr,Retained,$60-80,0 calls,4,Medium
CUST_004016,Male,74,Urban,54,Month-to-Month,69.37,3745.98,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,1,6.1,3,2020-05-25,2024-10-05,1,1,4.5,69.37,65+,4+ yr,Churned,$60-80,1-2 calls,7,High
CUST_004017,Female,43,Suburban,7,Month-to-Month,62.86,440.02,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,2,6.7,2,2024-04-04,2024-10-07,1,1,0.5833333333333334,62.86,36-45,7-12 mo,Churned,$60-80,1-2 calls,6,Medium
CUST_004018,Female,36,Urban,38,One Year,71.25,2707.5,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,0,,0,2021-09-17,,0,0,3.1666666666666665,71.25,36-45,2-4 yr,Retained,$60-80,0 calls,3,Low
CUST_004019,Male,32,Suburban,12,Month-to-Month,53.42,641.04,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,7.4,5,2023-11-06,,0,1,1.0,53.419999999999995,26-35,7-12 mo,Retained,$40-60,3-4 calls,5,Medium
CUST_004020,Male,66,Urban,64,Two Year,76.38,4888.32,Mailed Check,No,No,No Phone Service,DSL,Yes,Yes,Yes,No,No,Yes,0,,1,2019-07-30,,0,0,5.333333333333333,76.38,65+,4+ yr,Retained,$60-80,0 calls,1,Low
CUST_004021,Male,30,Urban,17,Month-to-Month,43.12,733.04,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.4,3,2023-06-09,,0,1,1.4166666666666667,43.12,26-35,1-2 yr,Retained,$40-60,1-2 calls,3,Low
CUST_004022,Male,53,Urban,2,Month-to-Month,77.3,154.6,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,,1,2024-09-01,,0,0,0.16666666666666666,77.3,46-55,0-6 mo,Retained,$60-80,1-2 calls,6,Medium
CUST_004023,Female,33,Suburban,6,One Year,84.51,507.06,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,3,9.4,1,2024-05-04,,0,1,0.5,84.51,26-35,0-6 mo,Retained,$80-100,3-4 calls,8,High
CUST_004024,Female,35,Rural,70,One Year,77.13,5399.1,Mailed Check,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,4,9.4,0,2019-01-31,,0,1,5.833333333333333,77.13000000000001,26-35,4+ yr,Retained,$60-80,3-4 calls,2,Low
CUST_004025,Female,57,Urban,28,Month-to-Month,79.46,2224.88,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,Yes,No,No,4,,0,2022-07-14,2024-10-25,1,0,2.3333333333333335,79.46000000000001,56-65,2-4 yr,Churned,$60-80,3-4 calls,5,Medium
CUST_004026,Female,36,Suburban,53,Month-to-Month,70.98,3761.94,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,4,6.8,3,2020-06-24,,0,1,4.416666666666667,70.98,36-45,4+ yr,Retained,$60-80,3-4 calls,4,Medium
CUST_004027,Male,35,Urban,3,One Year,65.96,197.88,Mailed Check,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1,7.4,1,2024-08-02,,0,1,0.25,65.96,26-35,0-6 mo,Retained,$60-80,1-2 calls,4,Medium
CUST_004028,Male,58,Suburban,6,Month-to-Month,58.83,352.98,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,7.2,0,2024-05-04,2024-10-26,1,1,0.5,58.830000000000005,56-65,0-6 mo,Churned,$40-60,0 calls,7,High
CUST_004029,Female,65,Urban,72,Month-to-Month,74.66,5375.52,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,No,No,No,No,No,No,1,3.8,1,2018-12-02,,0,1,6.0,74.66000000000001,56-65,4+ yr,Retained,$60-80,1-2 calls,5,Medium
CUST_004030,Male,51,Suburban,48,One Year,81.49,3911.52,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,1,7.0,1,2020-11-21,,0,1,4.0,81.49,46-55,2-4 yr,Retained,$80-100,1-2 calls,3,Low
CUST_004031,Female,32,Suburban,11,Month-to-Month,31.51,346.61,Electronic Check,No,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,0,2023-12-06,,0,0,0.9166666666666666,31.51,26-35,7-12 mo,Retained,$0-40,0 calls,6,Medium
CUST_004032,Male,34,Rural,5,Two Year,66.22,331.1,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,2,,0,2024-06-03,2024-10-16,1,0,0.4166666666666667,66.22,26-35,0-6 mo,Churned,$60-80,1-2 calls,4,Medium
CUST_004033,Male,43,Urban,29,One Year,92.99,2696.71,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,2,6.1,0,2022-06-14,,0,1,2.4166666666666665,92.99,36-45,2-4 yr,Retained,$80-100,1-2 calls,5,Medium
CUST_004034,Female,46,Suburban,9,Two Year,81.12,730.08,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,3,3.5,1,2024-02-04,,0,1,0.75,81.12,46-55,7-12 mo,Retained,$80-100,3-4 calls,5,Medium
CUST_004035,Male,27,Suburban,6,Month-to-Month,76.09,456.54,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,1,,1,2024-05-04,2024-10-13,1,0,0.5,76.09,26-35,0-6 mo,Churned,$60-80,1-2 calls,6,Medium
CUST_004036,Female,52,Rural,2,Two Year,43.93,87.86,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.8,1,2024-09-01,,0,1,0.16666666666666666,43.93,46-55,0-6 mo,Retained,$40-60,1-2 calls,4,Medium
CUST_004037,Female,43,Urban,9,Month-to-Month,39.77,357.93,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,0,2024-02-04,2024-10-21,1,0,0.75,39.77,36-45,7-12 mo,Churned,$0-40,1-2 calls,6,Medium
CUST_004038,Female,18,Urban,23,Month-to-Month,73.14,1682.22,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,0,5.0,1,2022-12-11,2024-10-28,1,1,1.9166666666666667,73.14,18-25,1-2 yr,Churned,$60-80,0 calls,5,Medium
CUST_004039,Female,28,Rural,41,Month-to-Month,93.84,3847.44,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,1,4.0,3,2021-06-19,,0,1,3.4166666666666665,93.84,26-35,2-4 yr,Retained,$80-100,1-2 calls,5,Medium
CUST_004040,Female,34,Urban,46,Month-to-Month,101.41,4664.86,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,0,6.5,1,2021-01-20,,0,1,3.8333333333333335,101.41,26-35,2-4 yr,Retained,$100+,0 calls,5,Medium
CUST_004041,Female,40,Urban,12,Month-to-Month,89.08,1068.96,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,2,,1,2023-11-06,,0,0,1.0,89.08,36-45,7-12 mo,Retained,$80-100,1-2 calls,9,High
CUST_004042,Male,70,Urban,20,Month-to-Month,88.8,1776.0,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,1,1.2,0,2023-03-11,,0,1,1.6666666666666667,88.8,65+,1-2 yr,Retained,$80-100,1-2 calls,7,High
CUST_004043,Male,45,Rural,12,Month-to-Month,77.56,930.72,Bank Transfer (Automatic),No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1,,1,2023-11-06,2024-10-04,1,0,1.0,77.56,36-45,7-12 mo,Churned,$60-80,1-2 calls,5,Medium
CUST_004044,Female,29,Urban,58,Month-to-Month,57.74,3348.92,Bank Transfer (Automatic),Yes,No,No Phone Service,DSL,Yes,Yes,No,Yes,No,No,0,4.4,0,2020-01-26,,0,1,4.833333333333333,57.74,26-35,4+ yr,Retained,$40-60,0 calls,3,Low
CUST_004045,Male,45,Rural,22,One Year,35.2,774.4,Credit Card (Automatic),No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,9.5,1,2023-01-10,,0,1,1.8333333333333333,35.199999999999996,36-45,1-2 yr,Retained,$0-40,3-4 calls,2,Low
CUST_004046,Male,36,Suburban,12,Month-to-Month,69.78,837.36,Mailed Check,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,1,4.2,0,2023-11-06,,0,1,1.0,69.78,36-45,7-12 mo,Retained,$60-80,1-2 calls,5,Medium
CUST_004047,Male,46,Urban,27,One Year,76.22,2057.94,Electronic Check,No,No,No Phone Service,Fiber Optic,No,Yes,Yes,No,Yes,No,0,4.6,2,2022-08-13,,0,1,2.25,76.22,46-55,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_004048,Female,50,Urban,12,One Year,31.9,382.8,Bank Transfer (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,5.7,1,2023-11-06,,0,1,1.0,31.900000000000002,46-55,7-12 mo,Retained,$0-40,3-4 calls,3,Low
CUST_004049,Female,60,Urban,57,Two Year,67.94,3872.58,Bank Transfer (Automatic),Yes,No,No Phone Service,DSL,No,Yes,Yes,No,Yes,No,0,10.0,2,2020-02-25,,0,1,4.75,67.94,56-65,4+ yr,Retained,$60-80,0 calls,2,Low
CUST_004050,Male,41,Suburban,16,Month-to-Month,93.87,1501.92,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,1,10.0,0,2023-07-09,2024-10-07,1,1,1.3333333333333333,93.87,36-45,1-2 yr,Churned,$80-100,1-2 calls,7,High
CUST_004051,Female,66,Suburban,5,Two Year,73.16,365.8,Credit Card (Automatic),No,Yes,No,DSL,No,Yes,No,No,Yes,No,1,4.9,1,2024-06-03,,0,1,0.4166666666666667,73.16,65+,0-6 mo,Retained,$60-80,1-2 calls,4,Medium
CUST_004052,Female,55,Suburban,56,One Year,49.31,2761.36,Bank Transfer (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,3.8,1,2020-03-26,,0,1,4.666666666666667,49.31,46-55,4+ yr,Retained,$40-60,0 calls,1,Low
CUST_004053,Female,31,Urban,12,Two Year,67.83,813.96,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,3,10.0,1,2023-11-06,,0,1,1.0,67.83,26-35,7-12 mo,Retained,$60-80,3-4 calls,6,Medium
CUST_004054,Female,75,Suburban,12,Month-to-Month,63.55,762.6,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,Yes,No,No,No,1,2.7,1,2023-11-06,,0,1,1.0,63.550000000000004,65+,7-12 mo,Retained,$60-80,1-2 calls,6,Medium
CUST_004055,Female,46,Rural,4,One Year,87.54,350.16,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,2,4.8,0,2024-07-03,,0,1,0.3333333333333333,87.54,46-55,0-6 mo,Retained,$80-100,1-2 calls,5,Medium
CUST_004056,Male,29,Suburban,69,Two Year,84.19,5809.11,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,0,7.2,0,2019-03-02,,0,1,5.75,84.19,26-35,4+ yr,Retained,$80-100,0 calls,3,Low
CUST_004057,Female,66,Rural,39,Month-to-Month,61.65,2404.35,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,No,No,No,Yes,3,5.8,1,2021-08-18,,0,1,3.25,61.65,65+,2-4 yr,Retained,$60-80,3-4 calls,6,Medium
CUST_004058,Male,73,Urban,60,One Year,93.47,5608.2,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,2,4.5,1,2019-11-27,2024-10-27,1,1,5.0,93.47,65+,4+ yr,Churned,$80-100,1-2 calls,6,Medium
CUST_004059,Female,41,Rural,12,Two Year,81.62,979.44,Credit Card (Automatic),Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,1,3.0,0,2023-11-06,,0,1,1.0,81.62,36-45,7-12 mo,Retained,$80-100,1-2 calls,3,Low
CUST_004060,Female,34,Urban,36,One Year,75.82,2729.52,Bank Transfer (Automatic),No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,0,4.7,2,2021-11-16,,0,1,3.0,75.82,26-35,2-4 yr,Retained,$60-80,0 calls,1,Low
CUST_004061,Male,39,Urban,6,Month-to-Month,95.57,573.42,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,4,7.1,2,2024-05-04,2024-10-20,1,1,0.5,95.57,36-45,0-6 mo,Churned,$80-100,3-4 calls,8,High
CUST_004062,Male,52,Rural,47,One Year,75.51,3548.97,Credit Card (Automatic),Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,3,6.7,1,2020-12-21,,0,1,3.9166666666666665,75.50999999999999,46-55,2-4 yr,Retained,$60-80,3-4 calls,3,Low
CUST_004063,Female,61,Rural,52,Month-to-Month,89.81,4670.12,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,4,,1,2020-07-24,,0,0,4.333333333333333,89.81,56-65,4+ yr,Retained,$80-100,3-4 calls,7,High
CUST_004064,Male,50,Suburban,1,Two Year,31.92,31.92,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,7.3,1,2024-10-01,,0,1,0.08333333333333333,31.92,46-55,0-6 mo,Retained,$0-40,0 calls,2,Low
CUST_004065,Female,43,Urban,27,Month-to-Month,58.36,1575.72,Bank Transfer (Automatic),No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.5,2,2022-08-13,2024-10-13,1,1,2.25,58.36,36-45,2-4 yr,Churned,$40-60,1-2 calls,3,Low
CUST_004066,Male,64,Urban,12,Month-to-Month,83.36,1000.32,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,1,2.6,2,2023-11-06,,0,1,1.0,83.36,56-65,7-12 mo,Retained,$80-100,1-2 calls,7,High
CUST_004067,Male,37,Suburban,38,Month-to-Month,69.93,2657.34,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,Yes,0,5.7,1,2021-09-17,,0,1,3.1666666666666665,69.93,36-45,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_004068,Female,57,Rural,1,One Year,102.2,102.2,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,1,2.6,1,2024-10-01,,0,1,0.08333333333333333,102.2,56-65,0-6 mo,Retained,$100+,1-2 calls,5,Medium
CUST_004069,Female,37,Urban,5,Two Year,38.09,190.45,Mailed Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,9.9,0,2024-06-03,,0,1,0.4166666666666667,38.089999999999996,36-45,0-6 mo,Retained,$0-40,1-2 calls,2,Low
CUST_004070,Female,48,Rural,28,Month-to-Month,42.7,1195.6,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,1,2022-07-14,,0,0,2.3333333333333335,42.699999999999996,46-55,2-4 yr,Retained,$40-60,0 calls,3,Low
CUST_004071,Male,40,Urban,45,Month-to-Month,89.47,4026.15,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,0,6.1,1,2021-02-19,,0,1,3.75,89.47,36-45,2-4 yr,Retained,$80-100,0 calls,8,High
CUST_004072,Female,41,Rural,24,Month-to-Month,39.7,952.8,Credit Card (Automatic),Yes,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,3.3,0,2022-11-11,,0,1,2.0,39.699999999999996,36-45,1-2 yr,Retained,$0-40,1-2 calls,3,Low
CUST_004073,Female,36,Rural,13,Two Year,54.71,711.23,Bank Transfer (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.8,0,2023-10-07,,0,1,1.0833333333333333,54.71,36-45,1-2 yr,Retained,$40-60,3-4 calls,1,Low
CUST_004074,Female,62,Urban,5,Month-to-Month,52.26,261.3,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,6.1,2,2024-06-03,,0,1,0.4166666666666667,52.260000000000005,56-65,0-6 mo,Retained,$40-60,0 calls,5,Medium
CUST_004075,Female,31,Urban,12,Month-to-Month,81.59,979.08,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,0,9.2,2,2023-11-06,2024-10-30,1,1,1.0,81.59,26-35,7-12 mo,Churned,$80-100,0 calls,6,Medium
CUST_004076,Female,30,Rural,39,One Year,41.3,1610.7,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.5,1,2021-08-18,,0,1,3.25,41.300000000000004,26-35,2-4 yr,Retained,$40-60,1-2 calls,1,Low
CUST_004077,Male,73,Suburban,1,Month-to-Month,46.09,46.09,Bank Transfer (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,7.0,2,2024-10-01,,0,1,0.08333333333333333,46.09,65+,0-6 mo,Retained,$40-60,3-4 calls,6,Medium
CUST_004078,Male,56,Suburban,28,Month-to-Month,73.59,2060.52,Credit Card (Automatic),No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,3,6.6,0,2022-07-14,,0,1,2.3333333333333335,73.59,56-65,2-4 yr,Retained,$60-80,3-4 calls,5,Medium
CUST_004079,Female,18,Suburban,1,Month-to-Month,35.49,35.49,Electronic Check,No,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.5,2,2024-10-01,2024-10-23,1,1,0.08333333333333333,35.49,18-25,0-6 mo,Churned,$0-40,1-2 calls,7,High
CUST_004080,Male,33,Urban,35,Two Year,78.02,2730.7,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1,,2,2021-12-16,,0,0,2.9166666666666665,78.02,26-35,2-4 yr,Retained,$60-80,1-2 calls,2,Low
CUST_004081,Female,18,Rural,1,Two Year,88.89,88.89,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,1,2.7,0,2024-10-01,,0,1,0.08333333333333333,88.89,18-25,0-6 mo,Retained,$80-100,1-2 calls,4,Medium
CUST_004082,Male,27,Urban,41,One Year,79.07,3241.87,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,No,2,7.3,0,2021-06-19,,0,1,3.4166666666666665,79.07,26-35,2-4 yr,Retained,$60-80,1-2 calls,3,Low
CUST_004083,Female,18,Rural,38,Month-to-Month,100.45,3817.1,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,1,6.9,0,2021-09-17,,0,1,3.1666666666666665,100.45,18-25,2-4 yr,Retained,$100+,1-2 calls,5,Medium
CUST_004084,Female,39,Urban,30,Month-to-Month,32.48,974.4,Bank Transfer (Automatic),No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.0,2,2022-05-15,,0,1,2.5,32.48,36-45,2-4 yr,Retained,$0-40,1-2 calls,3,Low
CUST_004085,Male,24,Suburban,1,Month-to-Month,98.01,98.01,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,0,7.9,1,2024-10-01,,0,1,0.08333333333333333,98.01,18-25,0-6 mo,Retained,$80-100,0 calls,10,Critical
CUST_004086,Male,42,Urban,65,One Year,99.22,6449.3,Mailed Check,No,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,1,7.9,0,2019-06-30,,0,1,5.416666666666667,99.22,36-45,4+ yr,Retained,$80-100,1-2 calls,3,Low
CUST_004087,Male,18,Urban,57,One Year,68.85,3924.45,Credit Card (Automatic),No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1,,1,2020-02-25,,0,0,4.75,68.85,18-25,4+ yr,Retained,$60-80,1-2 calls,3,Low
CUST_004088,Female,43,Urban,46,Two Year,88.18,4056.28,Mailed Check,No,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,2,6.1,0,2021-01-20,,0,1,3.8333333333333335,88.18,36-45,2-4 yr,Retained,$80-100,1-2 calls,2,Low
CUST_004089,Female,35,Suburban,24,Month-to-Month,82.11,1970.64,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,2,7.2,1,2022-11-11,2024-10-20,1,1,2.0,82.11,26-35,1-2 yr,Churned,$80-100,1-2 calls,5,Medium
CUST_004090,Male,64,Suburban,72,One Year,66.81,4810.32,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,1,5.9,1,2018-12-02,,0,1,6.0,66.81,56-65,4+ yr,Retained,$60-80,1-2 calls,2,Low
CUST_004091,Female,63,Rural,20,One Year,71.03,1420.6,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,3,7.1,0,2023-03-11,,0,1,1.6666666666666667,71.03,56-65,1-2 yr,Retained,$60-80,3-4 calls,6,Medium
CUST_004092,Male,53,Urban,1,Month-to-Month,64.96,64.96,Mailed Check,No,Yes,No,DSL,No,No,No,No,Yes,No,4,,1,2024-10-01,2024-10-28,1,0,0.08333333333333333,64.96,46-55,0-6 mo,Churned,$60-80,3-4 calls,8,High
