transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month,product_name,category,subcategory,base_price,cost_price,brand,segment,region,city,profit,profit_margin
TXN-0004000,2024-10-17,CUST-00136,PROD-0014,1,485.78,Credit Card,Completed,0.0,SUMMER20,97.16,Website,485.78,388.62,2024-10,Team Sports Item 14,Sports,Team Sports,178.08,96.18,Generic,Silver,North,Austin,292.44,75.25
TXN-0004001,2024-09-07,CUST-00679,PROD-0099,2,421.75,Google Pay,Refunded,0.0,,0.0,Social Media,843.5,843.5,2024-09,Accessories Item 99,Clothing,Accessories,31.82,16.21,BrandD,Silver,East,San Antonio,811.08,96.16
TXN-0004002,2024-07-21,CUST-01013,PROD-0109,2,455.47,Credit Card,Completed,0.0,,0.0,Website,910.94,910.94,2024-07,Water Sports Item 109,Sports,Water Sports,156.43,99.99,BrandA,Bronze,North,Philadelphia,710.96,78.05
TXN-0004003,2024-08-03,CUST-00885,PROD-0145,2,357.08,Credit Card,Shipped,0.0,SUMMER20,142.83,Website,714.16,571.3299999999999,2024-08,Fitness Item 145,Sports,Fitness,125.53,56.99,Generic,Bronze,East,Philadelphia,457.3499999999999,80.05
TXN-0004004,2024-10-17,CUST-00270,PROD-0149,1,452.93,Credit Card,Completed,0.0,FLASH30,135.88,In-Store,452.93,317.05,2024-10,Decor Item 149,Home & Garden,Decor,131.18,58.11,BrandB,Gold,West,Houston,258.94,81.67
TXN-0004005,2024-10-18,CUST-00522,PROD-0096,2,90.77,Apple Pay,Refunded,0.0,FLASH30,54.46,Mobile App,181.54,127.07999999999998,2024-10,Kids Item 96,Clothing,Kids,134.44,80.24,BrandB,Bronze,West,Chicago,-33.400000000000006,-26.28
TXN-0004006,2024-10-09,CUST-00644,PROD-0058,2,359.05,Debit Card,Processing,0.0,,0.0,Mobile App,718.1,718.1,2024-10,Accessories Item 58,Clothing,Accessories,374.07,182.38,BrandD,Silver,Central,Austin,353.34000000000003,49.2
TXN-0004007,2024-10-01,CUST-00957,PROD-0136,4,368.61,Debit Card,Completed,0.0,,0.0,Website,1474.44,1474.44,2024-10,Laptops Item 136,Electronics,Laptops,175.89,114.55,BrandD,Bronze,North,Phoenix,1016.24,68.92
TXN-0004008,2024-09-26,CUST-00987,PROD-0096,1,225.19,Debit Card,Completed,0.0,SAVE10,22.52,Website,225.19,202.67,2024-09,Kids Item 96,Clothing,Kids,134.44,80.24,BrandB,Bronze,South,Phoenix,122.42999999999999,60.41
TXN-0004009,2024-08-20,CUST-01083,PROD-0038,4,49.06,Debit Card,Shipped,0.0,,0.0,Marketplace,196.24,196.24,2024-08,Team Sports Item 38,Sports,Team Sports,144.94,96.22,BrandD,Silver,East,Houston,-188.64,-96.13
TXN-0004010,2024-10-24,CUST-00644,PROD-0064,2,314.99,Credit Card,Processing,0.0,,0.0,Marketplace,629.98,629.98,2024-10,Women Item 64,Clothing,Women,82.4,48.03,BrandE,Silver,Central,Austin,533.9200000000001,84.75
TXN-0004011,2024-10-25,CUST-00843,PROD-0009,4,35.41,Credit Card,Completed,0.0,,0.0,Website,141.64,141.64,2024-10,Bedding Item 9,Home & Garden,Bedding,308.36,170.31,Generic,Silver,North,Dallas,-539.6,-380.97
TXN-0004012,2024-09-28,CUST-00136,PROD-0121,5,197.37,Apple Pay,Shipped,0.0,,0.0,Website,986.85,986.85,2024-09,Smartphones Item 121,Electronics,Smartphones,75.86,39.8,BrandB,Silver,North,Austin,787.85,79.83
TXN-0004013,2024-08-17,CUST-00710,PROD-0032,4,202.89,PayPal,Completed,0.0,,0.0,Social Media,811.56,811.56,2024-08,Accessories Item 32,Electronics,Accessories,99.25,63.64,BrandD,Bronze,South,Chicago,557.0,68.63
TXN-0004014,2024-10-15,CUST-00312,PROD-0011,1,499.46,Bank Transfer,Cancelled,0.0,,0.0,Website,499.46,499.46,2024-10,Women Item 11,Clothing,Women,269.0,184.01,BrandC,Silver,North,Austin,315.45,63.16
TXN-0004015,2024-08-27,CUST-00563,PROD-0105,5,156.89,Credit Card,Shipped,0.0,,0.0,Mobile App,784.4499999999999,784.4499999999999,2024-08,Audio Item 105,Electronics,Audio,150.83,86.16,Generic,Platinum,North,Dallas,353.65,45.08
TXN-0004016,2024-10-09,CUST-00785,PROD-0146,1,412.01,Debit Card,Refunded,0.0,VIP25,103.0,Mobile App,412.01,309.01,2024-10,Laptops Item 146,Electronics,Laptops,397.25,205.74,Generic,Platinum,West,Dallas,103.26999999999998,33.42
TXN-0004017,2024-06-19,CUST-00321,PROD-0147,4,36.04,PayPal,Completed,0.0,,0.0,Marketplace,144.16,144.16,2024-06,Kids Item 147,Clothing,Kids,87.56,58.02,BrandA,Silver,West,Dallas,-87.92000000000002,-60.99
TXN-0004018,2024-06-14,CUST-00056,PROD-0082,4,269.58,PayPal,Processing,0.0,,0.0,Website,1078.32,1078.32,2024-06,Tablets Item 82,Electronics,Tablets,340.47,173.73,BrandE,Bronze,South,San Diego,383.4,35.56
TXN-0004019,2024-10-06,CUST-00012,PROD-0037,2,272.97,Credit Card,Completed,0.0,,0.0,Marketplace,545.94,545.94,2024-10,Outdoor Item 37,Sports,Outdoor,392.58,219.94,BrandE,Silver,Central,San Antonio,106.06000000000006,19.43
TXN-0004020,2024-10-12,CUST-00020,PROD-0082,1,318.08,Credit Card,Processing,0.0,,0.0,Website,318.08,318.08,2024-10,Tablets Item 82,Electronics,Tablets,340.47,173.73,BrandE,Gold,Central,San Antonio,144.35,45.38
TXN-0004021,2024-09-26,CUST-00011,PROD-0012,5,406.89,Debit Card,Refunded,0.0,,0.0,Website,2034.4499999999998,2034.4499999999998,2024-09,Garden Item 12,Home & Garden,Garden,361.35,193.48,BrandB,Bronze,West,New York,1067.0499999999997,52.45
TXN-0004022,2024-10-11,CUST-00134,PROD-0004,2,383.33,Credit Card,Shipped,0.0,,0.0,Mobile App,766.66,766.66,2024-10,Bedding Item 4,Home & Garden,Bedding,89.03,37.47,BrandC,Silver,East,Phoenix,691.72,90.23
TXN-0004023,2024-08-22,CUST-00299,PROD-0043,2,382.88,Credit Card,Completed,0.0,,0.0,Website,765.76,765.76,2024-08,Tablets Item 43,Electronics,Tablets,354.43,167.7,BrandE,Silver,East,Philadelphia,430.36,56.2
TXN-0004024,2024-07-15,CUST-00277,PROD-0051,4,221.81,Google Pay,Shipped,0.0,,0.0,Mobile App,887.24,887.24,2024-07,Women Item 51,Clothing,Women,227.52,101.69,BrandD,Silver,South,San Diego,480.48,54.15
TXN-0004025,2024-08-21,CUST-01188,PROD-0005,3,366.45,Apple Pay,Completed,0.0,,0.0,Website,1099.35,1099.35,2024-08,Furniture Item 5,Home & Garden,Furniture,249.52,112.62,BrandB,Silver,East,Dallas,761.4899999999999,69.27
TXN-0004026,2024-07-15,CUST-00373,PROD-0134,2,250.73,Debit Card,Completed,0.0,,0.0,Mobile App,501.46,501.46,2024-07,Women Item 134,Clothing,Women,34.54,23.2,Generic,Gold,Central,San Antonio,455.06,90.75
TXN-0004027,2024-09-27,CUST-00151,PROD-0087,4,42.8,Debit Card,Completed,0.0,,0.0,Mobile App,171.2,171.2,2024-09,Outdoor Item 87,Sports,Outdoor,64.74,36.24,BrandE,Silver,Central,Chicago,26.23999999999998,15.33
TXN-0004028,2024-10-17,CUST-00693,PROD-0106,2,446.18,Credit Card,Completed,0.0,,0.0,Social Media,892.36,892.36,2024-10,Accessories Item 106,Electronics,Accessories,392.7,186.96,BrandC,Bronze,West,Los Angeles,518.44,58.1
TXN-0004029,2024-08-08,CUST-01013,PROD-0056,2,446.17,Debit Card,Completed,0.0,SAVE10,89.23,Marketplace,892.34,803.11,2024-08,Audio Item 56,Electronics,Audio,192.86,80.28,BrandC,Bronze,North,Philadelphia,642.55,80.01
TXN-0004030,2024-10-01,CUST-00828,PROD-0110,2,168.2,Debit Card,Shipped,0.0,,0.0,Mobile App,336.4,336.4,2024-10,Kitchen Item 110,Home & Garden,Kitchen,186.68,114.86,Generic,Gold,West,Phoenix,106.67999999999998,31.71
TXN-0004031,2024-08-22,CUST-00364,PROD-0068,5,457.8,PayPal,Shipped,0.0,,0.0,Website,2289.0,2289.0,2024-08,Tablets Item 68,Electronics,Tablets,318.62,130.64,Generic,Bronze,Central,Los Angeles,1635.8000000000002,71.46
TXN-0004032,2024-10-09,CUST-00707,PROD-0096,1,381.4,Google Pay,Completed,0.0,,0.0,Mobile App,381.4,381.4,2024-10,Kids Item 96,Clothing,Kids,134.44,80.24,BrandB,Platinum,North,Chicago,301.15999999999997,78.96
TXN-0004033,2024-10-22,CUST-00859,PROD-0044,3,206.38,Credit Card,Completed,0.0,,0.0,Mobile App,619.14,619.14,2024-10,Kitchen Item 44,Home & Garden,Kitchen,122.67,71.01,BrandE,Silver,South,New York,406.10999999999996,65.59
TXN-0004034,2024-01-07,CUST-00880,PROD-0143,5,172.43,Credit Card,Processing,0.0,,0.0,Website,862.1500000000001,862.1500000000001,2024-01,Fitness Item 143,Sports,Fitness,276.91,170.32,BrandA,Silver,West,Los Angeles,10.550000000000182,1.22
TXN-0004035,2024-10-17,CUST-00812,PROD-0090,1,487.81,Debit Card,Completed,0.0,,0.0,Website,487.81,487.81,2024-10,Kitchen Item 90,Home & Garden,Kitchen,295.04,190.5,BrandB,Bronze,West,Philadelphia,297.31,60.95
TXN-0004036,2024-02-03,CUST-01020,PROD-0042,1,359.18,Debit Card,Refunded,0.0,FLASH30,107.75,Mobile App,359.18,251.43,2024-02,Water Sports Item 42,Sports,Water Sports,55.63,38.29,Generic,Silver,South,New York,213.14000000000001,84.77
TXN-0004037,2024-03-14,CUST-01020,PROD-0139,1,195.61,Credit Card,Completed,0.0,,0.0,Website,195.61,195.61,2024-03,Women Item 139,Clothing,Women,198.82,135.35,BrandC,Silver,South,New York,60.26000000000002,30.81
TXN-0004038,2024-07-25,CUST-00732,PROD-0073,1,324.56,Apple Pay,Cancelled,0.0,SUMMER20,64.91,Website,324.56,259.65,2024-07,Furniture Item 73,Home & Garden,Furniture,280.76,130.6,BrandB,Bronze,West,Houston,129.04999999999998,49.7
TXN-0004039,2024-08-24,CUST-00561,PROD-0011,2,290.04,Bank Transfer,Completed,0.0,,0.0,Mobile App,580.08,580.08,2024-08,Women Item 11,Clothing,Women,269.0,184.01,BrandC,Gold,East,Los Angeles,212.06000000000006,36.56
TXN-0004040,2024-09-06,CUST-00790,PROD-0058,1,267.01,Google Pay,Completed,0.0,,0.0,Website,267.01,267.01,2024-09,Accessories Item 58,Clothing,Accessories,374.07,182.38,BrandD,Silver,West,New York,84.63,31.7
TXN-0004041,2024-06-29,CUST-00961,PROD-0128,1,325.89,Apple Pay,Completed,0.0,,0.0,Website,325.89,325.89,2024-06,Kitchen Item 128,Home & Garden,Kitchen,274.42,190.44,BrandC,Silver,West,Los Angeles,135.45,41.56
TXN-0004042,2024-10-07,CUST-00004,PROD-0021,1,273.43,Bank Transfer,Processing,0.0,,0.0,Mobile App,273.43,273.43,2024-10,Furniture Item 21,Home & Garden,Furniture,376.49,165.76,BrandA,Bronze,Central,Houston,107.67000000000002,39.38
TXN-0004043,2024-09-20,CUST-01192,PROD-0021,1,330.84,Google Pay,Completed,0.0,FLASH30,99.25,Mobile App,330.84,231.58999999999997,2024-09,Furniture Item 21,Home & Garden,Furniture,376.49,165.76,BrandA,Silver,North,San Antonio,65.82999999999998,28.43
TXN-0004044,2024-08-31,CUST-00233,PROD-0072,2,454.7,PayPal,Refunded,0.0,,0.0,Website,909.4,909.4,2024-08,Fitness Item 72,Sports,Fitness,52.42,34.92,BrandD,Silver,South,Philadelphia,839.56,92.32
TXN-0004045,2024-09-26,CUST-00602,PROD-0129,5,496.69,Credit Card,Completed,0.0,VIP25,620.86,Mobile App,2483.45,1862.5899999999997,2024-09,Footwear Item 129,Clothing,Footwear,257.17,150.68,BrandB,Silver,West,Houston,1109.1899999999996,59.55
TXN-0004046,2024-09-24,CUST-01020,PROD-0102,5,357.54,Credit Card,Completed,0.0,,0.0,Mobile App,1787.7,1787.7,2024-09,Accessories Item 102,Electronics,Accessories,35.5,19.55,BrandD,Silver,South,New York,1689.95,94.53
TXN-0004047,2024-10-03,CUST-00286,PROD-0013,2,464.62,Credit Card,Completed,0.0,,0.0,Website,929.24,929.24,2024-10,Laptops Item 13,,Laptops,40.95,16.77,BrandA,Gold,North,Philadelphia,895.7,96.39
TXN-0004048,2024-09-08,CUST-00613,PROD-0073,2,430.61,Debit Card,Completed,0.0,,0.0,Website,861.22,861.22,2024-09,Furniture Item 73,Home & Garden,Furniture,280.76,130.6,BrandB,Gold,West,Dallas,600.02,69.67
TXN-0004049,2024-07-05,CUST-00158,PROD-0006,2,154.56,Apple Pay,Completed,0.0,,0.0,Marketplace,309.12,309.12,2024-07,Furniture Item 6,Home & Garden,Furniture,,65.71,BrandB,Bronze,West,San Antonio,177.70000000000002,57.49
TXN-0004050,2024-10-14,CUST-00506,PROD-0112,4,467.11,Debit Card,Processing,0.0,,0.0,Mobile App,1868.44,1868.44,2024-10,Audio Item 112,Electronics,Audio,74.07,39.63,BrandC,Bronze,East,Philadelphia,1709.92,91.52
TXN-0004051,2024-05-17,CUST-00226,PROD-0017,4,44.69,Credit Card,Completed,0.0,,0.0,Website,178.76,178.76,2024-05,Men Item 17,Clothing,Men,237.98,133.9,BrandA,Bronze,West,San Antonio,-356.84000000000003,-199.62
TXN-0004052,2024-08-18,CUST-00451,PROD-0073,5,171.65,Credit Card,Completed,0.0,,0.0,Website,858.25,858.25,2024-08,Furniture Item 73,Home & Garden,Furniture,280.76,130.6,BrandB,Bronze,South,Dallas,205.25,23.91
TXN-0004053,2024-07-16,CUST-00462,PROD-0012,1,323.56,Credit Card,Completed,0.0,SUMMER20,64.71,Website,323.56,258.85,2024-07,Garden Item 12,Home & Garden,Garden,361.35,193.48,BrandB,Bronze,West,Austin,65.37000000000003,25.25
TXN-0004054,2024-09-09,CUST-01192,PROD-0086,2,268.18,Credit Card,Shipped,0.0,WELCOME15,80.45,Website,536.36,455.91,2024-09,Cycling Item 86,Sports,Cycling,271.85,112.44,BrandE,Silver,North,San Antonio,231.03000000000003,50.67
TXN-0004055,2024-07-29,CUST-01195,PROD-0122,2,275.77,Credit Card,Completed,0.0,,0.0,Marketplace,551.54,551.54,2024-07,Tablets Item 122,Electronics,Tablets,188.09,83.19,BrandC,Silver,West,Austin,385.15999999999997,69.83
TXN-0004056,2024-10-27,CUST-00137,PROD-0070,5,399.49,Credit Card,Completed,0.0,,0.0,Website,1997.45,1997.45,2024-10,Cycling Item 70,Sports,Cycling,155.82,99.29,BrandC,Platinum,East,Dallas,1501.0,75.15
TXN-0004057,2024-07-17,CUST-00875,PROD-0108,1,105.39,Credit Card,Completed,0.0,,0.0,Mobile App,105.39,105.39,2024-07,Cycling Item 108,Sports,Cycling,197.26,81.07,BrandC,Bronze,East,Dallas,24.320000000000007,23.08
TXN-0004058,2024-10-25,CUST-00056,PROD-0052,1,491.21,Debit Card,Completed,0.0,,0.0,Website,491.21,491.21,2024-10,Bedding Item 52,Home & Garden,Bedding,269.56,183.32,BrandA,Bronze,South,San Diego,307.89,62.68
TXN-0004059,2024-06-17,CUST-00032,PROD-0037,2,224.34,Credit Card,Completed,0.0,,0.0,Website,448.68,448.68,2024-06,Outdoor Item 37,Sports,Outdoor,392.58,219.94,BrandE,Silver,West,Los Angeles,8.800000000000011,1.96
TXN-0004060,2024-01-12,CUST-00130,PROD-0117,4,475.41,PayPal,Refunded,0.0,,0.0,Social Media,1901.64,1901.64,2024-01,Decor Item 117,Home & Garden,Decor,353.01,223.84,BrandB,Platinum,South,Houston,1006.2800000000001,52.92
TXN-0004061,2024-10-07,CUST-01163,PROD-0003,3,197.72,Debit Card,Processing,0.0,SAVE10,59.32,Marketplace,593.16,533.8399999999999,2024-10,Furniture Item 3,Home & Garden,Furniture,50.71,21.75,BrandE,Platinum,South,Philadelphia,468.5899999999999,87.78
TXN-0004062,2024-10-13,CUST-01124,PROD-0008,2,304.87,Credit Card,Cancelled,0.0,,0.0,Marketplace,609.74,609.74,2024-10,Bedding Item 8,Home & Garden,Bedding,346.4,139.75,Generic,Silver,West,Houston,330.24,54.16
TXN-0004063,2024-08-02,CUST-00248,PROD-0138,1,230.64,Debit Card,Shipped,0.0,,0.0,Website,230.64,230.64,2024-08,Men Item 138,Clothing,Men,298.6,190.28,Generic,Bronze,South,Philadelphia,40.359999999999985,17.5
TXN-0004064,2024-10-10,CUST-00201,PROD-0047,3,341.2,Credit Card,Completed,0.0,,0.0,Mobile App,1023.5999999999999,1023.5999999999999,2024-10,Furniture Item 47,Home & Garden,Furniture,335.56,164.05,BrandB,Silver,South,Dallas,531.4499999999998,51.92
TXN-0004065,2024-06-29,CUST-00300,PROD-0064,5,99.97,Credit Card,Refunded,0.0,,0.0,Mobile App,499.85,499.85,2024-06,Women Item 64,Clothing,Women,82.4,48.03,BrandE,Bronze,Central,Los Angeles,259.70000000000005,51.96
TXN-0004066,2024-10-21,CUST-00652,PROD-0042,1,206.3,Google Pay,Shipped,0.0,,0.0,In-Store,206.3,206.3,2024-10,Water Sports Item 42,Sports,Water Sports,55.63,38.29,Generic,Silver,Central,Los Angeles,168.01000000000002,81.44
TXN-0004067,2024-10-19,CUST-00719,PROD-0043,1,43.5,Debit Card,Processing,12.99,,0.0,Website,43.5,56.49,2024-10,Tablets Item 43,Electronics,Tablets,354.43,167.7,BrandE,Gold,Central,San Diego,-111.20999999999998,-196.87
TXN-0004068,2024-03-09,CUST-00277,PROD-0125,5,303.06,Debit Card,Processing,0.0,FLASH30,454.59,Social Media,1515.3,1060.71,2024-03,Kids Item 125,Clothing,Kids,227.99,96.23,BrandD,Silver,South,San Diego,579.56,54.64
TXN-0004069,2024-08-21,CUST-00905,PROD-0137,2,481.7,Apple Pay,Completed,0.0,,0.0,Mobile App,963.4,963.4,2024-08,Garden Item 137,Home & Garden,Garden,395.8,222.83,BrandB,Platinum,East,Austin,517.74,53.74
TXN-0004070,2024-07-07,CUST-00377,PROD-0014,1,32.48,Google Pay,Cancelled,12.99,,0.0,Website,32.48,45.47,2024-07,Team Sports Item 14,Sports,Team Sports,178.08,96.18,Generic,Silver,North,New York,-50.71000000000001,-111.52
TXN-0004071,2024-10-04,CUST-01104,PROD-0091,5,333.21,Credit Card,Shipped,0.0,,0.0,Website,1666.05,1666.05,2024-10,Water Sports Item 91,Sports,Water Sports,305.46,191.82,Generic,Gold,South,Houston,706.95,42.43
TXN-0004072,2024-08-21,CUST-00803,PROD-0132,1,389.79,Apple Pay,Processing,0.0,,0.0,Marketplace,389.79,389.79,2024-08,Kitchen Item 132,Home & Garden,Kitchen,286.39,173.86,BrandC,Gold,West,New York,215.93,55.4
TXN-0004073,2024-09-03,CUST-00567,PROD-0002,1,114.41,Apple Pay,Completed,0.0,,0.0,Marketplace,114.41,114.41,2024-09,Footwear Item 2,Clothing,Footwear,246.78,140.26,BrandD,Bronze,South,Chicago,-25.849999999999994,-22.59
TXN-0004074,2024-09-02,CUST-00929,PROD-0115,5,143.8,Credit Card,Processing,0.0,WELCOME15,107.85,Website,719.0,611.15,2024-09,Kids Item 115,Clothing,Kids,210.87,92.03,BrandB,Bronze,North,Houston,151.0,24.71
TXN-0004075,2024-08-20,CUST-00961,PROD-0001,5,108.76,PayPal,Processing,0.0,,0.0,Website,543.8000000000001,543.8000000000001,2024-08,Smartphones Item 1,Electronics,Smartphones,300.5,142.28,Generic,Silver,West,Los Angeles,-167.5999999999999,-30.82
TXN-0004076,2024-09-06,CUST-00360,PROD-0075,2,155.72,Credit Card,Cancelled,0.0,FLASH30,93.43,Mobile App,311.44,218.01,2024-09,Footwear Item 75,Clothing,Footwear,98.14,64.86,BrandB,Bronze,North,New York,88.28999999999999,40.5
TXN-0004077,2024-09-24,CUST-00421,PROD-0065,2,63.93,Debit Card,Completed,0.0,,0.0,Mobile App,127.86,127.86,2024-09,Team Sports Item 65,Sports,Team Sports,275.88,123.43,BrandC,Bronze,East,San Antonio,-119.00000000000001,-93.07
TXN-0004078,2024-10-08,CUST-01119,PROD-0125,1,191.46,PayPal,Completed,0.0,,0.0,Mobile App,191.46,191.46,2024-10,Kids Item 125,Clothing,Kids,227.99,96.23,BrandD,Bronze,Central,San Diego,95.23,49.74
TXN-0004079,2024-08-01,CUST-00205,PROD-0135,3,190.77,Credit Card,Completed,0.0,SUMMER20,114.46,In-Store,572.3100000000001,457.8500000000001,2024-08,Accessories Item 135,Clothing,Accessories,266.36,176.92,BrandD,Platinum,West,Philadelphia,-72.90999999999991,-15.92
TXN-0004080,2024-10-12,CUST-00048,PROD-0066,2,405.55,Apple Pay,Completed,0.0,,0.0,Mobile App,811.1,811.1,2024-10,Accessories Item 66,Clothing,Accessories,235.19,134.63,BrandA,Bronze,Central,Los Angeles,541.84,66.8
TXN-0004081,2024-08-18,CUST-00592,PROD-0143,5,402.46,Apple Pay,Completed,0.0,,0.0,Mobile App,2012.3,2012.3,2024-08,Fitness Item 143,Sports,Fitness,276.91,170.32,BrandA,,,,1160.7,57.68
TXN-0004082,2024-10-12,CUST-00947,PROD-0072,1,400.38,Google Pay,Refunded,0.0,,0.0,Website,400.38,400.38,2024-10,Fitness Item 72,Sports,Fitness,52.42,34.92,BrandD,Silver,North,Austin,365.46,91.28
TXN-0004083,2024-08-30,CUST-00914,PROD-0116,5,287.84,Credit Card,Completed,0.0,,0.0,Mobile App,1439.1999999999998,1439.1999999999998,2024-08,Smartphones Item 116,Electronics,Smartphones,134.08,93.84,BrandE,Gold,South,Philadelphia,969.9999999999998,67.4
TXN-0004084,2024-08-06,CUST-01103,PROD-0121,2,169.67,Credit Card,Completed,0.0,,0.0,Website,339.34,339.34,2024-08,Smartphones Item 121,Electronics,Smartphones,75.86,39.8,BrandB,Silver,North,Phoenix,259.74,76.54
TXN-0004085,2024-10-13,CUST-00679,PROD-0047,1,211.36,Apple Pay,Processing,0.0,,0.0,Marketplace,211.36,211.36,2024-10,Furniture Item 47,Home & Garden,Furniture,335.56,164.05,BrandB,Silver,East,San Antonio,47.31,22.38
TXN-0004086,2024-10-24,CUST-00122,PROD-0090,2,165.68,Credit Card,Shipped,0.0,,0.0,Website,331.36,331.36,2024-10,Kitchen Item 90,Home & Garden,Kitchen,295.04,190.5,BrandB,Bronze,West,Philadelphia,-49.639999999999986,-14.98
TXN-0004087,2024-10-19,CUST-00742,PROD-0040,2,295.13,Debit Card,Processing,0.0,,0.0,Website,590.26,590.26,2024-10,Decor Item 40,Home & Garden,Decor,248.27,171.09,BrandB,Silver,West,San Diego,248.07999999999998,42.03
TXN-0004088,2024-09-02,CUST-00924,PROD-0042,2,469.6,Apple Pay,Processing,0.0,WELCOME15,140.88,In-Store,939.2,798.32,2024-09,Water Sports Item 42,Sports,Water Sports,55.63,38.29,Generic,Gold,East,Dallas,721.74,90.41
TXN-0004089,2024-07-06,CUST-00112,PROD-0035,2,149.39,Credit Card,Shipped,0.0,VIP25,74.69,Social Media,298.78,224.08999999999997,2024-07,Water Sports Item 35,Sports,Water Sports,38.97,25.33,BrandE,Bronze,North,San Antonio,173.42999999999998,77.39
TXN-0004090,2024-10-25,CUST-00216,PROD-0041,1,234.83,Credit Card,Completed,0.0,,0.0,Website,234.83,234.83,2024-10,Men Item 41,Clothing,Men,283.42,139.01,BrandA,Bronze,Central,Dallas,95.82000000000002,40.8
TXN-0004091,2024-08-09,CUST-00012,PROD-0085,1,331.0,Debit Card,Completed,0.0,,0.0,Website,331.0,331.0,2024-08,Smartphones Item 85,Electronics,Smartphones,119.76,71.69,BrandE,Silver,Central,San Antonio,259.31,78.34
TXN-0004092,2024-10-02,CUST-00746,PROD-0124,2,423.89,Credit Card,Cancelled,0.0,SAVE10,84.78,Social Media,847.78,763.0,2024-10,Team Sports Item 124,Sports,Team Sports,221.63,144.98,BrandB,Bronze,East,Houston,473.04,62.0
TXN-0004093,2024-09-18,CUST-01053,PROD-0057,3,134.12,Debit Card,Completed,0.0,FLASH30,120.71,Marketplace,402.36,281.65000000000003,2024-09,Fitness Item 57,Sports,Fitness,26.11,15.38,Generic,Silver,South,Philadelphia,235.51000000000005,83.62
TXN-0004094,2024-05-22,CUST-00816,PROD-0038,1,147.33,Credit Card,Shipped,0.0,WELCOME15,22.1,Social Media,147.33,125.23000000000002,2024-05,Team Sports Item 38,Sports,Team Sports,144.94,96.22,BrandD,Silver,East,Los Angeles,29.01000000000002,23.17
TXN-0004095,2024-10-03,CUST-01176,PROD-0096,4,443.72,Credit Card,Cancelled,0.0,,0.0,Mobile App,1774.88,1774.88,2024-10,Kids Item 96,Clothing,Kids,134.44,80.24,BrandB,Silver,East,Austin,1453.92,81.92
TXN-0004096,2024-09-20,CUST-00068,PROD-0136,1,49.32,Apple Pay,Completed,7.99,,0.0,Website,49.32,57.31,2024-09,Laptops Item 136,Electronics,Laptops,175.89,114.55,BrandD,Silver,Central,Chicago,-57.239999999999995,-99.88
TXN-0004097,2024-10-27,CUST-01073,PROD-0063,5,306.66,Debit Card,Completed,0.0,,0.0,Website,1533.3000000000002,1533.3000000000002,2024-10,Accessories Item 63,Electronics,Accessories,79.05,38.72,BrandA,Bronze,East,San Diego,1339.7000000000003,87.37
TXN-0004098,2024-10-22,CUST-00959,PROD-0087,1,431.61,Debit Card,Completed,0.0,,0.0,Mobile App,431.61,431.61,2024-10,Outdoor Item 87,Sports,Outdoor,64.74,36.24,BrandE,Silver,East,Chicago,395.37,91.6
TXN-0004099,2024-10-10,CUST-00384,PROD-0132,2,461.64,Credit Card,Completed,0.0,,0.0,Social Media,923.28,923.28,2024-10,Kitchen Item 132,Home & Garden,Kitchen,286.39,173.86,BrandC,Bronze,West,Los Angeles,575.56,62.34
TXN-0004100,2024-10-26,CUST-01169,PROD-0052,3,16.21,Debit Card,Shipped,5.99,,0.0,Mobile App,48.63,54.620000000000005,2024-10,Bedding Item 52,Home & Garden,Bedding,269.56,183.32,BrandA,Bronze,East,Philadelphia,-495.34000000000003,-906.88
TXN-0004101,2024-08-29,CUST-00355,PROD-0038,4,191.13,Bank Transfer,Refunded,0.0,,0.0,Website,764.52,764.52,2024-08,Team Sports Item 38,Sports,Team Sports,144.94,96.22,BrandD,Bronze,South,Chicago,379.64,49.66
TXN-0004102,2024-09-24,CUST-01063,PROD-0087,5,136.05,Debit Card,Completed,0.0,VIP25,170.06,Mobile App,680.25,510.19,2024-09,Outdoor Item 87,Sports,Outdoor,64.74,36.24,BrandE,Bronze,Central,San Diego,328.99,64.48
TXN-0004103,2024-09-10,CUST-01035,PROD-0005,2,288.33,Debit Card,Processing,0.0,,0.0,Mobile App,576.66,576.66,2024-09,Furniture Item 5,Home & Garden,Furniture,249.52,112.62,BrandB,Bronze,Central,Los Angeles,351.41999999999996,60.94
TXN-0004104,2024-10-16,CUST-00905,PROD-0120,4,320.09,Credit Card,Completed,0.0,VIP25,320.09,Mobile App,1280.36,960.27,2024-10,Decor Item 120,Home & Garden,Decor,310.28,162.89,BrandD,Platinum,East,Austin,308.71000000000004,32.15
TXN-0004105,2024-10-06,CUST-00710,PROD-0070,2,499.88,Debit Card,Completed,0.0,,0.0,Mobile App,999.76,999.76,2024-10,Cycling Item 70,Sports,Cycling,155.82,99.29,BrandC,Bronze,South,Chicago,801.18,80.14
TXN-0004106,2024-08-23,CUST-00147,PROD-0113,2,261.24,Apple Pay,Shipped,0.0,,0.0,Website,522.48,522.48,2024-08,Accessories Item 113,Clothing,Accessories,214.33,144.47,BrandC,Silver,East,Houston,233.54000000000002,44.7
