transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month
TXN-0004497,2024-09-17,CUST-00038,PROD-0041,2,455.38,Debit Card,Processing,0.0,,0.0,Website,910.76,910.76,2024-09
TXN-0004498,2024-10-19,CUST-00129,PROD-0094,1,446.12,Credit Card,Completed,0.0,,0.0,Mobile App,446.12,446.12,2024-10
TXN-0004499,2024-10-09,CUST-00258,PROD-0057,2,237.99,Debit Card,Processing,0.0,,0.0,Website,475.98,475.98,2024-10
TXN-0004500,2024-09-25,CUST-01165,PROD-0135,3,75.92,Credit Card,Shipped,0.0,SAVE10,22.78,Website,227.76,204.98,2024-09
TXN-0004501,2024-09-03,CUST-00812,PROD-0133,2,16.54,Debit Card,Completed,12.99,,0.0,Website,33.08,46.07,2024-09
TXN-0004502,2024-09-14,CUST-00924,PROD-0051,2,224.84,Apple Pay,Cancelled,0.0,,0.0,Website,449.68,449.68,2024-09
TXN-0004503,2024-10-07,CUST-00922,PROD-0106,4,29.57,Credit Card,Refunded,0.0,FLASH30,35.48,Mobile App,118.28,82.80000000000001,2024-10
TXN-0004504,2024-10-27,CUST-00681,PROD-0136,4,308.67,Credit Card,Processing,0.0,,0.0,Website,1234.68,1234.68,2024-10
TXN-0004505,2024-09-16,CUST-00937,PROD-0011,4,308.11,Debit Card,Completed,0.0,,0.0,Mobile App,1232.44,1232.44,2024-09
TXN-0004506,2024-10-07,CUST-00747,PROD-0150,4,450.47,Credit Card,Refunded,0.0,,0.0,Website,1801.88,1801.88,2024-10
TXN-0004507,2024-08-09,CUST-00386,PROD-0098,2,103.11,Credit Card,Completed,0.0,,0.0,Mobile App,206.22,206.22,2024-08
TXN-0004508,2024-10-26,CUST-00707,PROD-0099,2,191.97,Credit Card,Completed,0.0,,0.0,Social Media,383.94,383.94,2024-10
TXN-0004509,2024-09-05,CUST-00679,PROD-0139,2,431.17,Debit Card,Shipped,0.0,,0.0,Website,862.34,862.34,2024-09
TXN-0004510,2024-05-10,CUST-00966,PROD-0096,3,242.4,Apple Pay,Cancelled,0.0,,0.0,Mobile App,727.2,727.2,2024-05
TXN-0004511,2024-10-16,CUST-01176,PROD-0106,5,39.25,Debit Card,Refunded,0.0,,0.0,Mobile App,196.25,196.25,2024-10
TXN-0004512,2024-09-19,CUST-00539,PROD-0143,1,64.27,Debit Card,Completed,9.99,,0.0,Marketplace,64.27,74.25999999999999,2024-09
TXN-0004513,2024-10-22,CUST-00908,PROD-0001,2,408.58,Credit Card,Completed,0.0,,0.0,In-Store,817.16,817.16,2024-10
TXN-0004514,2024-08-30,CUST-00122,PROD-0046,1,374.4,Apple Pay,Completed,0.0,,0.0,Mobile App,374.4,374.4,2024-08
TXN-0004515,2024-09-10,CUST-00923,PROD-0088,1,439.17,Credit Card,Completed,0.0,,0.0,Website,439.17,439.17,2024-09
TXN-0004516,2024-09-26,CUST-00459,PROD-0022,3,68.23,Bank Transfer,Refunded,0.0,,0.0,Mobile App,204.69,204.69,2024-09
TXN-0004517,2024-09-13,CUST-00044,PROD-0003,5,382.59,Credit Card,Completed,0.0,,0.0,Mobile App,1912.9499999999998,1912.9499999999998,2024-09
TXN-0004518,2024-06-13,CUST-00450,PROD-0142,1,330.99,Google Pay,Completed,0.0,,0.0,Website,330.99,330.99,2024-06
TXN-0004519,2024-10-14,CUST-00761,PROD-0130,1,123.81,Debit Card,Completed,0.0,,0.0,Website,123.81,123.81,2024-10
TXN-0004520,2024-10-26,CUST-00147,PROD-0061,4,487.2,Credit Card,Processing,0.0,,0.0,Mobile App,1948.8,1948.8,2024-10
TXN-0004521,2024-07-01,CUST-01109,PROD-0038,3,289.46,Bank Transfer,Completed,0.0,,0.0,Marketplace,868.3799999999999,868.3799999999999,2024-07
TXN-0004522,2024-09-06,CUST-00088,PROD-0046,1,454.36,Credit Card,Completed,0.0,,0.0,Marketplace,454.36,454.36,2024-09
TXN-0004523,2024-06-17,CUST-01111,PROD-0134,3,430.95,PayPal,Cancelled,0.0,,0.0,Mobile App,1292.85,1292.85,2024-06
TXN-0004524,2024-09-03,CUST-00853,PROD-0041,1,173.22,Apple Pay,Shipped,0.0,,0.0,Social Media,173.22,173.22,2024-09
TXN-0004525,2024-07-20,CUST-00398,PROD-0139,2,272.61,Credit Card,Refunded,0.0,,0.0,Mobile App,545.22,545.22,2024-07
TXN-0004526,2024-09-24,CUST-00501,PROD-0110,2,221.36,Credit Card,Completed,0.0,FLASH30,132.82,Mobile App,442.72,309.90000000000003,2024-09
TXN-0004527,2024-08-05,CUST-00886,PROD-0041,4,357.44,Debit Card,Completed,0.0,,0.0,Marketplace,1429.76,1429.76,2024-08
TXN-0004528,2024-06-03,CUST-00749,PROD-0057,2,298.13,PayPal,Completed,0.0,,0.0,Website,596.26,596.26,2024-06
TXN-0004529,2024-09-07,CUST-00816,PROD-0123,2,394.57,Apple Pay,Processing,0.0,FLASH30,236.74,Website,789.14,552.4,2024-09
TXN-0004530,2024-10-16,CUST-00495,PROD-0086,2,15.75,PayPal,Completed,5.99,,0.0,In-Store,31.5,37.49,2024-10
TXN-0004531,2024-10-09,CUST-00626,PROD-0063,2,347.01,Credit Card,Refunded,0.0,,0.0,Social Media,694.02,694.02,2024-10
TXN-0004532,2024-10-14,CUST-01190,PROD-0039,4,166.33,Apple Pay,Refunded,0.0,,0.0,Social Media,665.32,665.32,2024-10
TXN-0004533,2024-10-10,CUST-00269,PROD-0138,2,119.86,Google Pay,Processing,0.0,,0.0,Website,239.72,239.72,2024-10
TXN-0004534,2024-10-06,CUST-00547,PROD-0027,1,402.6,Credit Card,Completed,0.0,,0.0,Mobile App,402.6,402.6,2024-10
TXN-0004535,2024-09-09,CUST-00363,PROD-0081,5,53.71,Credit Card,Completed,0.0,SUMMER20,53.71,Mobile App,268.55,214.84,2024-09
TXN-0004536,2024-09-04,CUST-00909,PROD-0107,4,121.94,Debit Card,Completed,0.0,,0.0,Website,487.76,487.76,2024-09
TXN-0004537,2024-09-24,CUST-00908,PROD-0036,3,109.82,Apple Pay,Cancelled,0.0,,0.0,Website,329.46,329.46,2024-09
TXN-0004538,2024-08-31,CUST-00363,PROD-0085,1,215.7,Credit Card,Shipped,0.0,,0.0,Mobile App,215.7,215.7,2024-08
TXN-0004539,2024-10-22,CUST-00093,PROD-0028,2,167.94,Apple Pay,Processing,0.0,SAVE10,33.59,Website,335.88,302.28999999999996,2024-10
TXN-0004540,2024-10-22,CUST-00012,PROD-0016,1,363.02,Bank Transfer,Completed,0.0,WELCOME15,54.45,In-Store,363.02,308.57,2024-10
TXN-0004541,2024-10-16,CUST-00560,PROD-0035,2,352.68,Credit Card,Completed,0.0,,0.0,Mobile App,705.36,705.36,2024-10
TXN-0004542,2024-09-14,CUST-00536,PROD-0099,3,169.47,Debit Card,Refunded,0.0,VIP25,127.1,Mobile App,508.40999999999997,381.30999999999995,2024-09
TXN-0004543,2024-10-13,CUST-01190,PROD-0147,1,224.11,Credit Card,Processing,0.0,,0.0,Mobile App,224.11,224.11,2024-10
TXN-0004544,2024-10-08,CUST-00602,PROD-0122,4,111.87,Credit Card,Completed,0.0,,0.0,Social Media,447.48,447.48,2024-10
TXN-0004545,2024-09-27,CUST-00317,PROD-0023,4,338.7,Debit Card,Completed,0.0,,0.0,Mobile App,1354.8,1354.8,2024-09
TXN-0004546,2024-07-19,CUST-01064,PROD-0119,1,204.14,PayPal,Processing,0.0,,0.0,Mobile App,204.14,204.14,2024-07
TXN-0004547,2024-10-27,CUST-00627,PROD-0063,2,75.07,Debit Card,Refunded,0.0,WELCOME15,22.52,Website,150.14,127.61999999999999,2024-10
TXN-0004548,2024-08-26,CUST-00747,PROD-0070,4,72.35,Google Pay,Completed,0.0,,0.0,Mobile App,289.4,289.4,2024-08
TXN-0004549,2024-08-22,CUST-00117,PROD-0150,1,167.93,Credit Card,Completed,0.0,,0.0,Website,167.93,167.93,2024-08
TXN-0004550,2024-07-23,CUST-00486,PROD-0080,1,376.18,Debit Card,Completed,0.0,VIP25,94.04,Mobile App,376.18,282.14,2024-07
TXN-0004551,2024-05-19,CUST-01130,PROD-0059,1,22.49,Apple Pay,Completed,5.99,,0.0,Website,22.49,28.479999999999997,2024-05
TXN-0004552,2024-10-26,CUST-00742,PROD-0017,3,136.3,Credit Card,Completed,0.0,SUMMER20,81.78,Mobile App,408.90000000000003,327.12,2024-10
TXN-0004553,2024-10-17,CUST-00428,PROD-0039,1,89.61,Debit Card,Refunded,5.99,,0.0,Mobile App,89.61,95.6,2024-10
TXN-0004554,2024-06-19,CUST-00778,PROD-0077,2,478.66,PayPal,Completed,0.0,WELCOME15,143.6,Mobile App,957.32,813.72,2024-06
TXN-0004555,2024-09-21,CUST-01086,PROD-0092,4,355.58,Apple Pay,Completed,0.0,,0.0,Website,1422.32,1422.32,2024-09
TXN-0004556,2024-09-08,CUST-00339,PROD-0024,1,124.27,Debit Card,Cancelled,0.0,,0.0,Mobile App,124.27,124.27,2024-09
TXN-0004557,2024-08-23,CUST-00640,PROD-0088,2,111.65,Debit Card,Completed,0.0,SAVE10,22.33,Marketplace,223.3,200.97000000000003,2024-08
TXN-0004558,2024-08-20,CUST-01146,PROD-0044,4,430.42,Bank Transfer,Completed,0.0,,0.0,Website,1721.68,1721.68,2024-08
TXN-0004559,2024-05-19,CUST-00215,PROD-0036,5,103.2,Credit Card,Shipped,0.0,,0.0,Website,516.0,516.0,2024-05
TXN-0004560,2024-01-01,CUST-00871,PROD-0099,5,498.55,Debit Card,Cancelled,0.0,SAVE10,249.28,Website,2492.75,2243.47,2024-01
TXN-0004561,2024-08-12,CUST-00767,PROD-0070,4,148.32,Debit Card,Completed,0.0,,0.0,Website,593.28,593.28,2024-08
TXN-0004562,2024-10-07,CUST-00831,PROD-0122,2,51.31,Credit Card,Shipped,0.0,,0.0,Marketplace,102.62,102.62,2024-10
TXN-0004563,2024-06-22,CUST-00435,PROD-0124,1,348.55,Debit Card,Completed,0.0,SUMMER20,69.71,Mobile App,348.55,278.84000000000003,2024-06
TXN-0004564,2024-10-24,CUST-00384,PROD-0080,2,308.71,Credit Card,Shipped,0.0,,0.0,Website,617.42,617.42,2024-10
TXN-0004565,2024-10-12,CUST-00832,PROD-0045,1,499.9,Apple Pay,Processing,0.0,,0.0,Social Media,499.9,499.9,2024-10
TXN-0004566,2024-06-13,CUST-00270,PROD-0139,3,403.01,Apple Pay,Completed,0.0,,0.0,Website,1209.03,1209.03,2024-06
TXN-0004567,2024-10-10,CUST-00549,PROD-0031,2,220.12,Credit Card,Completed,0.0,,0.0,Website,440.24,440.24,2024-10
TXN-0004568,2024-10-13,CUST-00242,PROD-0085,1,341.53,Credit Card,Refunded,0.0,,0.0,Mobile App,341.53,341.53,2024-10
TXN-0004569,2024-10-19,CUST-00011,PROD-0045,1,410.74,PayPal,Processing,0.0,,0.0,Website,410.74,410.74,2024-10
TXN-0004570,2024-07-02,CUST-01165,PROD-0115,2,261.72,Credit Card,Completed,0.0,,0.0,Website,523.44,523.44,2024-07
TXN-0004571,2024-09-16,CUST-00563,PROD-0067,2,143.7,Debit Card,Completed,0.0,,0.0,Website,287.4,287.4,2024-09
TXN-0004572,2024-08-21,CUST-01165,PROD-0076,5,112.94,Credit Card,Completed,0.0,,0.0,Marketplace,564.7,564.7,2024-08
TXN-0004573,2024-10-11,CUST-00168,PROD-0040,1,154.68,Credit Card,Completed,0.0,,0.0,Website,154.68,154.68,2024-10
TXN-0004574,2024-08-03,CUST-00739,PROD-0041,1,425.54,Credit Card,Completed,0.0,,0.0,Website,425.54,425.54,2024-08
TXN-0004575,2024-08-03,CUST-00253,PROD-0120,1,196.4,Credit Card,Completed,0.0,,0.0,Mobile App,196.4,196.4,2024-08
TXN-0004576,2024-10-05,CUST-00929,PROD-0081,2,150.46,Debit Card,Completed,0.0,,0.0,Marketplace,300.92,300.92,2024-10
TXN-0004577,2024-09-26,CUST-00926,PROD-0038,3,404.87,PayPal,Refunded,0.0,,0.0,Mobile App,1214.6100000000001,1214.6100000000001,2024-09
TXN-0004578,2024-10-13,CUST-00136,PROD-0100,4,25.63,Debit Card,Processing,0.0,,0.0,Website,102.52,102.52,2024-10
TXN-0004579,2024-03-16,CUST-01090,PROD-0057,1,301.03,Debit Card,Shipped,0.0,,0.0,Website,301.03,301.03,2024-03
TXN-0004580,2024-08-26,CUST-00248,PROD-0066,2,438.07,Debit Card,Refunded,0.0,SAVE10,87.61,Website,876.14,788.53,2024-08
TXN-0004581,2024-05-17,CUST-00765,PROD-0030,5,210.93,Credit Card,Refunded,0.0,,0.0,Mobile App,1054.65,1054.65,2024-05
TXN-0004582,2024-10-06,CUST-01182,PROD-0010,3,141.96,Credit Card,Completed,0.0,VIP25,106.47,Mobile App,425.88,319.40999999999997,2024-10
TXN-0004583,2024-07-28,CUST-01039,PROD-0061,5,250.93,Credit Card,Refunded,0.0,,0.0,Mobile App,1254.65,1254.65,2024-07
TXN-0004584,2024-08-01,CUST-01145,PROD-0036,5,361.55,PayPal,Shipped,0.0,,0.0,Marketplace,1807.75,1807.75,2024-08
TXN-0004585,2024-08-18,CUST-00428,PROD-0054,3,263.13,PayPal,Completed,0.0,VIP25,197.35,Website,789.39,592.04,2024-08
TXN-0004586,2024-04-08,CUST-00130,PROD-0097,2,13.73,Debit Card,Completed,5.99,WELCOME15,4.12,Mobile App,27.46,29.33,2024-04
TXN-0004587,2024-09-27,CUST-00242,PROD-0004,4,48.37,Debit Card,Completed,0.0,,0.0,Website,193.48,193.48,2024-09
TXN-0004588,2024-10-19,CUST-00638,PROD-0054,2,363.44,Credit Card,Completed,0.0,,0.0,Website,726.88,726.88,2024-10
TXN-0004589,2024-08-22,CUST-00933,PROD-0111,1,205.97,Apple Pay,Completed,0.0,VIP25,51.49,Mobile App,205.97,154.48,2024-08
TXN-0004590,2024-08-10,CUST-00187,PROD-0091,5,394.53,Apple Pay,Completed,0.0,,0.0,Website,1972.6499999999999,1972.6499999999999,2024-08
TXN-0004591,2024-09-06,CUST-00807,PROD-0089,1,328.24,Credit Card,Shipped,0.0,,0.0,Website,328.24,328.24,2024-09
TXN-0004592,2024-10-14,CUST-00397,PROD-0064,4,294.93,Debit Card,Completed,0.0,,0.0,In-Store,1179.72,1179.72,2024-10
TXN-0004593,2024-09-15,CUST-00424,PROD-0119,2,451.66,Debit Card,Completed,0.0,,0.0,Social Media,903.32,903.32,2024-09
TXN-0004594,2024-10-05,CUST-00809,PROD-0092,1,20.44,Debit Card,Shipped,9.99,,0.0,Mobile App,20.44,30.43,2024-10
TXN-0004595,2024-09-24,CUST-00602,PROD-0150,2,85.96,Google Pay,Completed,0.0,,0.0,Website,171.92,171.92,2024-09
TXN-0004596,2024-08-26,CUST-00957,PROD-0081,3,315.93,PayPal,Completed,0.0,,0.0,Mobile App,947.79,947.79,2024-08
TXN-0004597,2024-08-06,CUST-00200,PROD-0059,1,42.25,PayPal,Completed,9.99,,0.0,Website,42.25,52.24,2024-08
TXN-0004598,2024-10-12,CUST-00929,PROD-0044,4,326.03,Debit Card,Cancelled,0.0,,0.0,Website,1304.12,1304.12,2024-10
TXN-0004599,2024-09-26,CUST-00071,PROD-0076,1,492.21,Credit Card,Completed,0.0,,0.0,Website,492.21,492.21,2024-09
TXN-0004600,2024-10-09,CUST-00248,PROD-0144,5,440.61,Credit Card,Completed,0.0,,0.0,Mobile App,2203.05,2203.05,2024-10
TXN-0004601,2024-10-14,CUST-00801,PROD-0101,5,299.54,Credit Card,Refunded,0.0,,0.0,Marketplace,1497.7,1497.7,2024-10
TXN-0004602,2024-07-28,CUST-01009,PROD-0125,2,448.04,Credit Card,Processing,0.0,SAVE10,89.61,Marketplace,896.08,806.47,2024-07
TXN-0004603,2024-06-06,CUST-00313,PROD-0016,1,66.96,Google Pay,Completed,12.99,,0.0,Marketplace,66.96,79.94999999999999,2024-06
TXN-0004604,2024-09-30,CUST-00398,PROD-0055,1,232.79,Debit Card,Completed,0.0,,0.0,Website,232.79,232.79,2024-09
TXN-0004605,2024-08-05,CUST-00682,PROD-0095,4,220.04,Apple Pay,Completed,0.0,,0.0,Mobile App,880.16,880.16,2024-08
TXN-0004606,2024-06-13,CUST-00266,PROD-0079,2,174.85,Apple Pay,Completed,0.0,,0.0,In-Store,349.7,349.7,2024-06
TXN-0004607,2024-07-07,CUST-00957,PROD-0077,2,10.09,Apple Pay,Refunded,5.99,,0.0,Marketplace,20.18,26.17,2024-07
TXN-0004608,2024-10-15,CUST-00920,PROD-0040,4,446.59,Credit Card,Refunded,0.0,,0.0,Website,1786.36,1786.36,2024-10
TXN-0004609,2024-04-23,CUST-00175,PROD-0021,4,391.07,Debit Card,Completed,0.0,,0.0,Social Media,1564.28,1564.28,2024-04
TXN-0004610,2024-09-29,CUST-00600,PROD-0066,1,329.89,Credit Card,Shipped,0.0,,0.0,Mobile App,329.89,329.89,2024-09
TXN-0004611,2024-10-03,CUST-00922,PROD-0136,3,73.18,Bank Transfer,Shipped,0.0,,0.0,Website,219.54000000000002,219.54000000000002,2024-10
TXN-0004612,2024-10-24,CUST-00417,PROD-0010,3,195.31,Apple Pay,Completed,0.0,,0.0,Website,585.9300000000001,585.9300000000001,2024-10
TXN-0004613,2024-09-18,CUST-00785,PROD-0132,4,462.91,Credit Card,Shipped,0.0,,0.0,Website,1851.64,1851.64,2024-09
TXN-0004614,2024-10-21,CUST-00053,PROD-0043,2,312.29,Credit Card,Processing,0.0,,0.0,Mobile App,624.58,624.58,2024-10
TXN-0004615,2024-10-10,CUST-00760,PROD-0105,1,305.66,Debit Card,Completed,0.0,,0.0,Website,305.66,305.66,2024-10
TXN-0004616,2024-10-05,CUST-00197,PROD-0063,5,457.42,Credit Card,Shipped,0.0,,0.0,Mobile App,2287.1,2287.1,2024-10
TXN-0004617,2024-07-20,CUST-00976,PROD-0082,3,284.31,Apple Pay,Completed,0.0,,0.0,In-Store,852.9300000000001,852.9300000000001,2024-07
TXN-0004618,2024-06-24,CUST-00441,PROD-0051,1,302.83,Apple Pay,Refunded,0.0,,0.0,Marketplace,302.83,302.83,2024-06
TXN-0004619,2024-10-06,CUST-00352,PROD-0056,4,179.39,PayPal,Shipped,0.0,,0.0,Mobile App,717.56,717.56,2024-10
TXN-0004620,2024-07-02,CUST-00988,PROD-0034,4,192.0,PayPal,Refunded,0.0,,0.0,Mobile App,768.0,768.0,2024-07
TXN-0004621,2024-07-03,CUST-00053,PROD-0059,1,345.94,Debit Card,Completed,0.0,SAVE10,34.59,Mobile App,345.94,311.35,2024-07
TXN-0004622,2024-08-02,CUST-00517,PROD-0130,4,167.0,Credit Card,Shipped,0.0,SUMMER20,133.6,Marketplace,668.0,534.4,2024-08
TXN-0004623,2024-10-18,CUST-00459,PROD-0130,1,283.95,Apple Pay,Shipped,0.0,,0.0,Social Media,283.95,283.95,2024-10
TXN-0004624,2024-08-18,CUST-00352,PROD-0138,2,146.8,Apple Pay,Shipped,0.0,,0.0,Marketplace,293.6,293.6,2024-08
TXN-0004625,2024-05-06,CUST-01089,PROD-0143,2,91.39,Credit Card,Completed,0.0,,0.0,Website,182.78,182.78,2024-05
TXN-0004626,2024-08-20,CUST-00894,PROD-0118,4,232.65,Credit Card,Cancelled,0.0,,0.0,Website,930.6,930.6,2024-08
TXN-0004627,2024-10-03,CUST-00070,PROD-0128,1,116.54,Credit Card,Shipped,0.0,VIP25,29.14,Marketplace,116.54,87.4,2024-10
TXN-0004628,2024-09-16,CUST-00859,PROD-0017,1,450.25,Apple Pay,Shipped,0.0,FLASH30,135.07,Marketplace,450.25,315.18,2024-09
TXN-0004629,2024-08-26,CUST-00670,PROD-0082,1,158.76,Credit Card,Refunded,0.0,,0.0,Mobile App,158.76,158.76,2024-08
TXN-0004630,2024-09-15,CUST-01072,PROD-0014,1,302.72,PayPal,Processing,0.0,,0.0,Mobile App,302.72,302.72,2024-09
TXN-0004631,2024-10-20,CUST-00384,PROD-0081,1,139.08,Credit Card,Completed,0.0,,0.0,Website,139.08,139.08,2024-10
TXN-0004632,2024-10-05,CUST-00728,PROD-0123,1,136.42,Apple Pay,Cancelled,0.0,,0.0,Website,136.42,136.42,2024-10
TXN-0004633,2024-07-22,CUST-00638,PROD-0016,3,181.8,Debit Card,Completed,0.0,FLASH30,163.62,Mobile App,545.4000000000001,381.7800000000001,2024-07
TXN-0004634,2024-07-01,CUST-00626,PROD-0032,2,458.77,Credit Card,Processing,0.0,,0.0,In-Store,917.54,917.54,2024-07
TXN-0004635,2024-10-19,CUST-00593,PROD-0023,3,201.82,Credit Card,Completed,0.0,,0.0,Marketplace,605.46,605.46,2024-10
TXN-0004636,2024-04-28,CUST-00257,PROD-0102,5,412.41,Credit Card,Refunded,0.0,,0.0,Website,2062.05,2062.05,2024-04
TXN-0004637,2024-10-04,CUST-00902,PROD-0098,1,106.67,PayPal,Completed,0.0,,0.0,Website,106.67,106.67,2024-10
TXN-0004638,2024-08-23,CUST-00591,PROD-0144,4,33.59,PayPal,Refunded,0.0,,0.0,Website,134.36,134.36,2024-08
TXN-0004639,2024-08-05,CUST-01146,PROD-0104,1,393.01,Credit Card,Completed,0.0,,0.0,Website,393.01,393.01,2024-08
TXN-0004640,2024-07-19,CUST-00326,PROD-0126,4,275.51,Debit Card,Processing,0.0,,0.0,Website,1102.04,1102.04,2024-07
TXN-0004641,2024-05-06,CUST-00832,PROD-0068,4,256.82,Credit Card,Processing,0.0,SAVE10,102.73,In-Store,1027.28,924.55,2024-05
TXN-0004642,2024-10-05,CUST-01124,PROD-0064,1,143.37,Apple Pay,Shipped,0.0,,0.0,Social Media,143.37,143.37,2024-10
TXN-0004643,2024-07-02,CUST-00810,PROD-0071,3,45.43,Credit Card,Completed,0.0,SAVE10,13.63,Mobile App,136.29,122.66,2024-07
TXN-0004644,2024-10-19,CUST-01020,PROD-0018,2,246.59,Apple Pay,Completed,0.0,,0.0,Mobile App,493.18,493.18,2024-10
TXN-0004645,2024-08-15,CUST-00971,PROD-0113,4,434.93,Debit Card,Shipped,0.0,,0.0,Marketplace,1739.72,1739.72,2024-08
TXN-0004646,2024-08-07,CUST-00448,PROD-0125,4,68.8,Debit Card,Processing,0.0,,0.0,Mobile App,275.2,275.2,2024-08
TXN-0004647,2024-08-21,CUST-00749,PROD-0127,2,465.28,Credit Card,Refunded,0.0,,0.0,Mobile App,930.56,930.56,2024-08
TXN-0004648,2024-10-10,CUST-00200,PROD-0061,1,144.61,Credit Card,Processing,0.0,SAVE10,14.46,Marketplace,144.61,130.15,2024-10
TXN-0004649,2024-06-26,CUST-00681,PROD-0075,2,270.76,Debit Card,Shipped,0.0,,0.0,Mobile App,541.52,541.52,2024-06
TXN-0004650,2024-10-16,CUST-00291,PROD-0107,1,42.58,Debit Card,Completed,5.99,,0.0,In-Store,42.58,48.57,2024-10
TXN-0004651,2024-10-24,CUST-00887,PROD-0148,1,218.26,Credit Card,Cancelled,0.0,,0.0,Mobile App,218.26,218.26,2024-10
TXN-0004652,2024-08-13,CUST-00671,PROD-0139,3,71.68,Apple Pay,Completed,0.0,,0.0,Mobile App,215.04000000000002,215.04000000000002,2024-08
TXN-0004653,2024-09-19,CUST-00539,PROD-0081,5,33.5,Debit Card,Completed,0.0,,0.0,Website,167.5,167.5,2024-09
TXN-0004654,2024-07-06,CUST-00336,PROD-0106,2,483.6,Credit Card,Completed,0.0,,0.0,In-Store,967.2,967.2,2024-07
TXN-0004655,2024-09-28,CUST-01197,PROD-0028,3,367.74,PayPal,Completed,0.0,,0.0,Website,1103.22,1103.22,2024-09
TXN-0004656,2024-10-16,CUST-00084,PROD-0008,2,362.33,Google Pay,Completed,0.0,,0.0,In-Store,724.66,724.66,2024-10
TXN-0004657,2024-07-11,CUST-00049,PROD-0091,1,54.36,Credit Card,Shipped,7.99,,0.0,Social Media,54.36,62.35,2024-07
TXN-0004658,2024-09-10,CUST-00271,PROD-0150,1,465.37,PayPal,Completed,0.0,,0.0,Marketplace,465.37,465.37,2024-09
TXN-0004659,2024-10-15,CUST-01165,PROD-0121,1,240.03,PayPal,Completed,0.0,VIP25,60.01,Mobile App,240.03,180.02,2024-10
TXN-0004660,2024-08-12,CUST-01172,PROD-0066,1,427.61,Bank Transfer,Completed,0.0,,0.0,Mobile App,427.61,427.61,2024-08
TXN-0004661,2024-09-15,CUST-00801,PROD-0095,3,16.16,Credit Card,Processing,12.99,,0.0,In-Store,48.480000000000004,61.470000000000006,2024-09
TXN-0004662,2024-09-02,CUST-01035,PROD-0064,1,156.11,Google Pay,Completed,0.0,,0.0,In-Store,156.11,156.11,2024-09
TXN-0004663,2024-09-20,CUST-00269,PROD-0065,1,498.05,Credit Card,Shipped,0.0,,0.0,Marketplace,498.05,498.05,2024-09
TXN-0004664,2024-07-14,CUST-01166,PROD-0125,5,219.63,Debit Card,Processing,0.0,SUMMER20,219.63,Website,1098.15,878.5200000000001,2024-07
TXN-0004665,2024-07-13,CUST-00173,PROD-0014,2,445.35,Credit Card,Completed,0.0,,0.0,Website,890.7,890.7,2024-07
TXN-0004666,2024-08-14,CUST-00122,PROD-0025,1,170.71,Credit Card,Processing,0.0,,0.0,Marketplace,170.71,170.71,2024-08
TXN-0004667,2024-10-21,CUST-00136,PROD-0100,3,267.4,PayPal,Completed,0.0,,0.0,Mobile App,802.1999999999999,802.1999999999999,2024-10
TXN-0004668,2024-07-10,CUST-00727,PROD-0105,2,428.56,Debit Card,Cancelled,0.0,WELCOME15,128.57,Website,857.12,728.55,2024-07
TXN-0004669,2024-08-22,CUST-00925,PROD-0131,1,306.84,Credit Card,Completed,0.0,SAVE10,30.68,Website,306.84,276.15999999999997,2024-08
TXN-0004670,2024-08-17,CUST-00453,PROD-0133,1,365.33,Credit Card,Processing,0.0,,0.0,Website,365.33,365.33,2024-08
TXN-0004671,2024-09-30,CUST-01170,PROD-0065,5,122.12,Credit Card,Completed,0.0,SAVE10,61.06,Social Media,610.6,549.54,2024-09
TXN-0004672,2024-06-23,CUST-00565,PROD-0019,1,86.38,Credit Card,Shipped,5.99,,0.0,Mobile App,86.38,92.36999999999999,2024-06
TXN-0004673,2024-08-11,CUST-00188,PROD-0106,5,122.84,Credit Card,Completed,0.0,,0.0,Website,614.2,614.2,2024-08
TXN-0004674,2024-10-20,CUST-00602,PROD-0054,5,251.58,Credit Card,Cancelled,0.0,WELCOME15,188.68,Marketplace,1257.9,1069.22,2024-10
TXN-0004675,2024-09-26,CUST-00831,PROD-0138,3,402.46,Credit Card,Cancelled,0.0,,0.0,Social Media,1207.3799999999999,1207.3799999999999,2024-09
TXN-0004676,2024-06-19,CUST-00977,PROD-0144,1,183.45,Debit Card,Cancelled,0.0,,0.0,Website,183.45,183.45,2024-06
TXN-0004677,2024-10-25,CUST-00595,PROD-0104,3,286.75,Apple Pay,Completed,0.0,,0.0,Website,860.25,860.25,2024-10
TXN-0004678,2024-04-15,CUST-00746,PROD-0015,2,404.35,Credit Card,Cancelled,0.0,SAVE10,80.87,Mobile App,808.7,727.83,2024-04
TXN-0004679,2024-08-20,CUST-00331,PROD-0048,1,126.99,Credit Card,Refunded,0.0,WELCOME15,19.05,Mobile App,126.99,107.94,2024-08
TXN-0004680,2024-08-29,CUST-00795,PROD-0139,4,442.65,Debit Card,Completed,0.0,,0.0,In-Store,1770.6,1770.6,2024-08
TXN-0004681,2024-10-09,CUST-01182,PROD-0034,2,477.0,Credit Card,Cancelled,0.0,,0.0,Website,954.0,954.0,2024-10
TXN-0004682,2024-10-10,CUST-00050,PROD-0099,1,29.09,Debit Card,Shipped,5.99,,0.0,Website,29.09,35.08,2024-10
