transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel
TXN-0003956,2024-06-28,CUST-00785,PROD-0027,1,371.46,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0003957,2024-05-24,CUST-01139,PROD-0062,5,19.38,Credit Card,Shipped,9.99,SUMMER20,19.38,Mobile App
TXN-0003958,2024-09-25,CUST-01195,PROD-0148,4,463.65,Bank Transfer,Completed,0.0,,0.0,Social Media
TXN-0003959,2024-10-24,CUST-00464,PROD-0131,2,389.17,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0003960,2024-10-25,CUST-00747,PROD-0144,5,203.14,PayPal,Completed,0.0,,0.0,Website
TXN-0003961,2024-09-06,CUST-01009,PROD-0103,3,198.16,Credit Card,Completed,0.0,,0.0,Website
TXN-0003962,2024-09-28,CUST-00147,PROD-0044,3,60.4,Google Pay,Cancelled,0.0,,0.0,Website
TXN-0003963,2024-10-26,CUST-00839,PROD-0093,4,409.91,Credit Card,Cancelled,0.0,FLASH30,491.89,Website
TXN-0003964,2024-09-05,CUST-00535,PROD-0030,4,386.62,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0003965,2024-10-27,CUST-00257,PROD-0119,2,318.81,Debit Card,Shipped,0.0,,0.0,Website
TXN-0003966,2024-07-27,CUST-00527,PROD-0029,2,59.7,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0003967,2024-10-06,CUST-00086,PROD-0030,3,138.54,Debit Card,Completed,0.0,WELCOME15,62.34,Website
TXN-0003968,2024-10-25,CUST-00843,PROD-0104,1,234.86,Debit Card,Refunded,0.0,,0.0,Website
TXN-0003969,2024-09-04,CUST-00313,PROD-0110,2,140.32,Credit Card,Refunded,0.0,,0.0,Marketplace
TXN-0003970,2024-09-27,CUST-00383,PROD-0032,2,222.64,Debit Card,Processing,0.0,,0.0,Website
TXN-0003971,2024-03-23,CUST-00147,PROD-0138,2,120.71,Debit Card,Completed,0.0,,0.0,Website
TXN-0003972,2024-09-10,CUST-01017,PROD-0051,2,181.29,,Completed,0.0,,0.0,Website
TXN-0003973,2024-10-08,CUST-00631,PROD-0136,1,329.62,Credit Card,Completed,0.0,FLASH30,98.89,Website
TXN-0003974,2024-08-14,CUST-00725,PROD-0036,1,447.25,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0003975,2024-10-08,CUST-00719,PROD-0055,5,198.66,Google Pay,Processing,0.0,,0.0,Mobile App
TXN-0003976,2024-06-09,CUST-00539,PROD-0036,4,-99.99,PayPal,Processing,0.0,,0.0,Mobile App
TXN-0003977,2024-09-29,CUST-00243,PROD-0056,2,76.04,Credit Card,Cancelled,0.0,,0.0,Marketplace
TXN-0003978,2024-09-10,CUST-00888,PROD-0036,4,274.99,Debit Card,Shipped,0.0,,0.0,Marketplace
TXN-0003979,2024-10-24,CUST-00151,PROD-0089,4,461.63,Debit Card,Processing,0.0,,0.0,Website
TXN-0003980,2024-09-24,CUST-00128,PROD-0062,1,23.68,Credit Card,Refunded,5.99,,0.0,Website
TXN-0003981,2024-07-12,CUST-00857,PROD-0109,1,141.09,Debit Card,Completed,0.0,,0.0,Website
TXN-0003982,2024-07-21,CUST-00257,PROD-0087,1,74.91,Debit Card,Cancelled,5.99,,0.0,Website
TXN-0003983,2024-10-12,CUST-00373,PROD-0064,5,271.22,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0003984,2024-10-12,CUST-00610,PROD-0057,4,343.01,Credit Card,Shipped,0.0,SUMMER20,274.41,Website
TXN-0003985,2024-07-18,CUST-00586,PROD-0113,3,38.3,Credit Card,Processing,0.0,,0.0,Website
TXN-0003986,2024-05-21,CUST-00854,PROD-0070,5,44.43,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0003987,2024-10-21,CUST-00771,PROD-0020,5,436.11,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0003988,2024-09-22,CUST-00793,PROD-0054,1,233.54,Credit Card,Cancelled,0.0,,0.0,Marketplace
TXN-0003989,2024-10-03,CUST-00859,PROD-0001,2,236.84,Credit Card,Refunded,0.0,,0.0,Website
TXN-0003990,2024-06-27,CUST-00363,PROD-0090,3,472.83,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0003991,2024-10-22,CUST-00396,PROD-0138,3,166.89,PayPal,Shipped,0.0,,0.0,Website
TXN-0003992,2024-10-13,CUST-00568,PROD-0113,1,449.53,Debit Card,Cancelled,0.0,,0.0,In-Store
TXN-0003993,2024-08-05,CUST-00375,PROD-0013,2,487.37,Apple Pay,Processing,0.0,WELCOME15,146.21,Website
TXN-0003994,2024-10-24,CUST-01179,PROD-0110,2,128.42,Credit Card,Completed,0.0,,0.0,Website
TXN-0003995,2024-09-17,CUST-00959,PROD-0091,1,261.87,Debit Card,Cancelled,0.0,,0.0,In-Store
TXN-0003996,2024-09-22,CUST-00205,PROD-0095,2,271.82,Credit Card,Completed,0.0,,0.0,Website
TXN-0003997,2024-10-03,CUST-00004,PROD-0043,5,434.41,Apple Pay,Completed,0.0,,0.0,Marketplace
TXN-0003998,2024-09-27,CUST-00049,PROD-0138,4,158.9,Credit Card,Cancelled,0.0,VIP25,158.9,Website
TXN-0003999,2024-09-12,CUST-00302,PROD-0074,1,401.03,Credit Card,Shipped,0.0,,0.0,Website
TXN-0004000,2024-10-17,CUST-00136,PROD-0014,1,485.78,Credit Card,Completed,0.0,SUMMER20,97.16,Website
TXN-0004001,2024-09-07,CUST-00679,PROD-0099,2,421.75,Google Pay,Refunded,0.0,,0.0,Social Media
TXN-0004002,2024-07-21,CUST-01013,PROD-0109,2,455.47,Credit Card,Completed,0.0,,0.0,Website
TXN-0004003,2024-08-03,CUST-00885,PROD-0145,2,357.08,Credit Card,Shipped,0.0,SUMMER20,142.83,Website
TXN-0004004,2024-10-17,CUST-00270,PROD-0149,1,452.93,Credit Card,Completed,0.0,FLASH30,135.88,In-Store
TXN-0004005,2024-10-18,CUST-00522,PROD-0096,2,90.77,Apple Pay,Refunded,0.0,FLASH30,54.46,Mobile App
TXN-0004006,2024-10-09,CUST-00644,PROD-0058,2,359.05,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0004007,2024-10-01,CUST-00957,PROD-0136,4,368.61,Debit Card,Completed,0.0,,0.0,Website
TXN-0004008,2024-09-26,CUST-00987,PROD-0096,1,225.19,Debit Card,Completed,0.0,SAVE10,22.52,Website
TXN-0004009,2024-08-20,CUST-01083,PROD-0038,4,49.06,Debit Card,Shipped,0.0,,0.0,Marketplace
TXN-0004010,2024-10-24,CUST-00644,PROD-0064,2,314.99,Credit Card,Processing,0.0,,0.0,Marketplace
TXN-0004011,2024-10-25,CUST-00843,PROD-0009,4,35.41,Credit Card,Completed,0.0,,0.0,Website
TXN-0004012,2024-09-28,CUST-00136,PROD-0121,5,197.37,Apple Pay,Shipped,0.0,,0.0,Website
TXN-0004013,2024-08-17,CUST-00710,PROD-0032,4,202.89,PayPal,Completed,0.0,,0.0,Social Media
TXN-0004014,2024-10-15,CUST-00312,PROD-0011,1,499.46,Bank Transfer,Cancelled,0.0,,0.0,Website
TXN-0004015,2024-08-27,CUST-00563,PROD-0105,5,156.89,,Shipped,0.0,,0.0,Mobile App
TXN-0004016,2024-10-09,CUST-00785,PROD-0146,1,412.01,Debit Card,Refunded,0.0,VIP25,103.0,Mobile App
TXN-0004017,2024-06-19,CUST-00321,PROD-0147,4,36.04,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0004018,2024-06-14,CUST-00056,PROD-0082,4,269.58,PayPal,Processing,0.0,,0.0,Website
TXN-0004019,2024-10-06,CUST-00012,PROD-0037,2,272.97,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0004020,2024-10-12,CUST-00020,PROD-0082,1,318.08,Credit Card,Processing,0.0,,0.0,Website
TXN-0004021,2024-09-26,CUST-00011,PROD-0012,5,406.89,Debit Card,Refunded,0.0,,0.0,Website
TXN-0004022,2024-10-11,CUST-00134,PROD-0004,2,383.33,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0004023,2024-08-22,CUST-00299,PROD-0043,2,382.88,Credit Card,Completed,0.0,,0.0,Website
TXN-0004024,2024-07-15,CUST-00277,PROD-0051,4,221.81,Google Pay,Shipped,0.0,,0.0,Mobile App
TXN-0004025,2024-08-21,CUST-01188,PROD-0005,3,366.45,Apple Pay,Completed,0.0,,0.0,
TXN-0004026,2024-07-15,CUST-00373,PROD-0134,2,250.73,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004027,2024-09-27,CUST-00151,PROD-0087,4,42.8,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004028,2024-10-17,CUST-00693,PROD-0106,2,446.18,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0004029,2024-08-08,CUST-01013,PROD-0056,2,446.17,Debit Card,Completed,0.0,SAVE10,89.23,Marketplace
TXN-0004030,2024-10-01,CUST-00828,PROD-0110,2,168.2,Debit Card,Shipped,0.0,,0.0,Mobile App
TXN-0004031,2024-08-22,CUST-00364,PROD-0068,5,457.8,PayPal,Shipped,0.0,,0.0,Website
TXN-0004032,2024-10-09,CUST-00707,PROD-0096,1,381.4,Google Pay,Completed,0.0,,0.0,Mobile App
TXN-0004033,2024-10-22,CUST-00859,PROD-0044,3,206.38,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004034,2024-01-07,CUST-00880,PROD-0143,5,172.43,Credit Card,Processing,0.0,,0.0,Website
TXN-0004035,2024-10-17,CUST-00812,PROD-0090,1,487.81,Debit Card,Completed,0.0,,0.0,Website
TXN-0004036,2024-02-03,CUST-01020,PROD-0042,1,359.18,Debit Card,Refunded,0.0,FLASH30,107.75,Mobile App
TXN-0004037,2024-03-14,CUST-01020,PROD-0139,1,195.61,Credit Card,Completed,0.0,,0.0,Website
TXN-0004038,2024-07-25,CUST-00732,PROD-0073,1,324.56,Apple Pay,Cancelled,0.0,SUMMER20,64.91,Website
TXN-0004039,2024-08-24,CUST-00561,PROD-0011,2,290.04,Bank Transfer,Completed,0.0,,0.0,Mobile App
TXN-0004040,2024-09-06,CUST-00790,PROD-0058,1,267.01,Google Pay,Completed,0.0,,0.0,Website
TXN-0004041,2024-06-29,CUST-00961,PROD-0128,1,325.89,Apple Pay,Completed,0.0,,0.0,Website
TXN-0004042,2024-10-07,CUST-00004,PROD-0021,1,273.43,Bank Transfer,Processing,0.0,,0.0,Mobile App
TXN-0004043,2024-09-20,CUST-01192,PROD-0021,1,330.84,Google Pay,Completed,0.0,FLASH30,99.25,Mobile App
TXN-0004044,2024-08-31,CUST-00233,PROD-0072,2,454.7,PayPal,Refunded,0.0,,0.0,Website
TXN-0004045,2024-09-26,CUST-00602,PROD-0129,5,496.69,Credit Card,Completed,0.0,VIP25,620.86,Mobile App
TXN-0004046,2024-09-24,CUST-01020,PROD-0102,5,357.54,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004047,2024-10-03,CUST-00286,PROD-0013,2,464.62,Credit Card,Completed,0.0,,0.0,Website
TXN-0004048,2024-09-08,CUST-00613,PROD-0073,2,430.61,Debit Card,Completed,0.0,,0.0,Website
TXN-0004049,2024-07-05,CUST-00158,PROD-0006,2,154.56,Apple Pay,Completed,0.0,,0.0,Marketplace
TXN-0004050,2024-10-14,CUST-00506,PROD-0112,4,467.11,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0004051,2024-05-17,CUST-00226,PROD-0017,4,44.69,Credit Card,Completed,0.0,,0.0,Website
TXN-0004052,2024-08-18,CUST-00451,PROD-0073,5,171.65,Credit Card,Completed,0.0,,0.0,Website
TXN-0004053,2024-07-16,CUST-00462,PROD-0012,1,323.56,Credit Card,Completed,0.0,SUMMER20,64.71,Website
TXN-0004054,2024-09-09,CUST-01192,PROD-0086,2,268.18,Credit Card,Shipped,0.0,WELCOME15,80.45,Website
TXN-0004055,2024-07-29,CUST-01195,PROD-0122,2,275.77,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0004056,2024-10-27,CUST-00137,PROD-0070,5,399.49,Credit Card,Completed,0.0,,0.0,Website
TXN-0004057,2024-07-17,CUST-00875,PROD-0108,1,105.39,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004058,2024-10-25,CUST-00056,PROD-0052,1,491.21,Debit Card,Completed,0.0,,0.0,Website
TXN-0004059,2024-06-17,CUST-00032,PROD-0037,2,224.34,Credit Card,Completed,0.0,,0.0,Website
TXN-0004060,2024-01-12,CUST-00130,PROD-0117,4,475.41,PayPal,Refunded,0.0,,0.0,Social Media
TXN-0004061,2024-10-07,CUST-01163,PROD-0003,3,197.72,Debit Card,Processing,0.0,SAVE10,59.32,Marketplace
TXN-0004062,2024-10-13,CUST-01124,PROD-0008,2,304.87,Credit Card,Cancelled,0.0,,0.0,Marketplace
TXN-0004063,2024-08-02,CUST-00248,PROD-0138,1,230.64,Debit Card,Shipped,0.0,,0.0,Website
TXN-0004064,2024-10-10,CUST-00201,PROD-0047,3,341.2,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004065,2024-06-29,CUST-00300,PROD-0064,5,99.97,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0004066,2024-10-21,CUST-00652,PROD-0042,1,206.3,Google Pay,Shipped,0.0,,0.0,In-Store
TXN-0004067,2024-10-19,CUST-00719,PROD-0043,1,43.5,Debit Card,Processing,12.99,,0.0,Website
TXN-0004068,2024-03-09,CUST-00277,PROD-0125,5,303.06,Debit Card,Processing,0.0,FLASH30,454.59,Social Media
TXN-0004069,2024-08-21,CUST-00905,PROD-0137,2,481.7,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0004070,2024-07-07,CUST-00377,PROD-0014,1,32.48,Google Pay,Cancelled,12.99,,0.0,Website
TXN-0004071,2024-10-04,CUST-01104,PROD-0091,5,333.21,Credit Card,Shipped,0.0,,0.0,Website
TXN-0004072,2024-08-21,CUST-00803,PROD-0132,1,389.79,Apple Pay,Processing,0.0,,0.0,Marketplace
TXN-0004073,2024-09-03,CUST-00567,PROD-0002,1,114.41,Apple Pay,Completed,0.0,,0.0,Marketplace
TXN-0004074,2024-09-02,CUST-00929,PROD-0115,5,143.8,Credit Card,Processing,0.0,WELCOME15,107.85,Website
TXN-0004075,2024-08-20,CUST-00961,PROD-0001,5,108.76,PayPal,Processing,0.0,,0.0,Website
TXN-0004076,2024-09-06,CUST-00360,PROD-0075,2,155.72,Credit Card,Cancelled,0.0,FLASH30,93.43,Mobile App
TXN-0004077,2024-09-24,CUST-00421,PROD-0065,2,63.93,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004078,2024-10-08,CUST-01119,PROD-0125,1,191.46,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0004079,2024-08-01,CUST-00205,PROD-0135,3,190.77,Credit Card,Completed,0.0,SUMMER20,114.46,In-Store
TXN-0004080,2024-10-12,CUST-00048,PROD-0066,2,405.55,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0004081,2024-08-18,CUST-00592,PROD-0143,5,402.46,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0004082,2024-10-12,CUST-00947,PROD-0072,1,400.38,Google Pay,Refunded,0.0,,0.0,Website
TXN-0004083,2024-08-30,CUST-00914,PROD-0116,5,287.84,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004084,2024-08-06,CUST-01103,PROD-0121,2,169.67,Credit Card,Completed,0.0,,0.0,Website
TXN-0004085,2024-10-13,CUST-00679,PROD-0047,1,211.36,Apple Pay,Processing,0.0,,0.0,Marketplace
TXN-0004086,2024-10-24,CUST-00122,PROD-0090,2,165.68,Credit Card,Shipped,0.0,,0.0,Website
TXN-0004087,2024-10-19,CUST-00742,PROD-0040,2,295.13,Debit Card,Processing,0.0,,0.0,Website
TXN-0004088,2024-09-02,CUST-00924,PROD-0042,2,469.6,Apple Pay,Processing,0.0,WELCOME15,140.88,In-Store
TXN-0004089,2024-07-06,CUST-00112,PROD-0035,2,149.39,Credit Card,Shipped,0.0,VIP25,74.69,Social Media
TXN-0004090,2024-10-25,CUST-00216,PROD-0041,1,234.83,Credit Card,Completed,0.0,,0.0,Website
TXN-0004091,2024-08-09,CUST-00012,PROD-0085,1,331.0,Debit Card,Completed,0.0,,0.0,Website
TXN-0004092,2024-10-02,CUST-00746,PROD-0124,2,423.89,Credit Card,Cancelled,0.0,SAVE10,84.78,Social Media
TXN-0004093,2024-09-18,CUST-01053,PROD-0057,3,134.12,Debit Card,Completed,0.0,FLASH30,120.71,Marketplace
TXN-0004094,2024-05-22,CUST-00816,PROD-0038,1,147.33,Credit Card,Shipped,0.0,WELCOME15,22.1,Social Media
TXN-0004095,2024-10-03,CUST-01176,PROD-0096,4,443.72,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0004096,2024-09-20,CUST-00068,PROD-0136,1,49.32,Apple Pay,Completed,7.99,,0.0,Website
TXN-0004097,2024-10-27,CUST-01073,PROD-0063,5,306.66,Debit Card,Completed,0.0,,0.0,Website
TXN-0004098,2024-10-22,CUST-00959,PROD-0087,1,431.61,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004099,2024-10-10,CUST-00384,PROD-0132,2,461.64,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0004100,2024-10-26,CUST-01169,PROD-0052,3,16.21,Debit Card,Shipped,5.99,,0.0,Mobile App
TXN-0004101,2024-08-29,CUST-00355,PROD-0038,4,191.13,Bank Transfer,Refunded,0.0,,0.0,Website
TXN-0004102,2024-09-24,CUST-01063,PROD-0087,5,136.05,Debit Card,Completed,0.0,VIP25,170.06,Mobile App
TXN-0004103,2024-09-10,CUST-01035,PROD-0005,2,288.33,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0004104,2024-10-16,CUST-00905,PROD-0120,4,320.09,Credit Card,Completed,0.0,VIP25,320.09,Mobile App
TXN-0004105,2024-10-06,CUST-00710,PROD-0070,2,499.88,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004106,2024-08-23,CUST-00147,PROD-0113,2,261.24,Apple Pay,Shipped,0.0,,0.0,Website
TXN-0004107,2024-04-09,CUST-00679,PROD-0024,2,280.21,Apple Pay,Completed,0.0,,0.0,Website
TXN-0004108,2024-10-24,CUST-00444,PROD-0086,1,213.0,Debit Card,Completed,0.0,,0.0,Marketplace
TXN-0004109,2024-06-17,CUST-00932,PROD-0145,2,82.35,Google Pay,Cancelled,0.0,SUMMER20,32.94,Website
TXN-0004110,2024-09-06,CUST-00905,PROD-0026,2,158.62,Credit Card,Completed,0.0,,0.0,Website
TXN-0004111,2024-09-08,CUST-01086,PROD-0003,1,131.01,PayPal,Completed,0.0,,0.0,Website
TXN-0004112,2024-09-16,CUST-00013,PROD-0002,2,402.59,Credit Card,Refunded,0.0,,0.0,Marketplace
TXN-0004113,2024-10-23,CUST-00957,PROD-0092,5,277.44,Debit Card,Completed,0.0,,0.0,Website
TXN-0004114,2024-10-22,CUST-01124,PROD-0002,1,155.12,Credit Card,Completed,0.0,,0.0,Website
TXN-0004115,2024-09-02,CUST-00929,PROD-0150,2,249.65,Google Pay,Completed,0.0,,0.0,Mobile App
TXN-0004116,2024-10-02,CUST-00154,PROD-0071,2,117.23,PayPal,Completed,0.0,,0.0,Website
TXN-0004117,2024-05-31,CUST-00093,PROD-0004,1,100.7,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0004118,2024-09-26,CUST-00019,PROD-0038,1,431.36,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004119,2024-10-18,CUST-00783,PROD-0103,2,472.95,PayPal,Processing,0.0,,0.0,Marketplace
TXN-0004120,2024-08-13,CUST-00783,PROD-0070,5,49.2,Credit Card,Refunded,0.0,SAVE10,24.6,Website
TXN-0004121,2024-10-07,CUST-01188,PROD-0052,2,384.78,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0004122,2024-09-13,CUST-00520,PROD-0031,4,232.11,Credit Card,Refunded,0.0,,0.0,Marketplace
TXN-0004123,2024-08-17,CUST-00404,PROD-0036,5,200.59,Credit Card,Completed,0.0,,0.0,Website
TXN-0004124,2024-06-11,CUST-00773,PROD-0133,2,347.8,Debit Card,Cancelled,0.0,,0.0,Website
TXN-0004125,2024-07-25,CUST-00967,PROD-0115,1,140.45,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004126,2024-08-21,CUST-01119,PROD-0074,3,20.07,Debit Card,Cancelled,9.99,FLASH30,18.06,Mobile App
TXN-0004127,2024-08-20,CUST-00948,PROD-0018,2,114.85,Debit Card,Cancelled,0.0,,0.0,Website
TXN-0004128,2024-05-05,CUST-00559,PROD-0015,2,100.6,Bank Transfer,Refunded,0.0,,0.0,Website
TXN-0004129,2024-10-06,CUST-00785,PROD-0097,2,26.67,PayPal,Completed,12.99,,0.0,Website
TXN-0004130,2024-10-27,CUST-01009,PROD-0005,3,167.43,Debit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0004131,2024-10-08,CUST-00627,PROD-0037,2,242.5,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0004132,2024-10-13,CUST-00271,PROD-0104,3,370.55,Credit Card,Completed,0.0,SUMMER20,222.33,Mobile App
TXN-0004133,2024-08-23,CUST-00211,PROD-0086,3,169.56,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0004134,2024-08-28,CUST-00001,PROD-0150,4,105.31,PayPal,Cancelled,0.0,SUMMER20,84.25,Mobile App
TXN-0004135,2024-09-03,CUST-00869,PROD-0015,2,122.99,Credit Card,Processing,0.0,,0.0,Website
TXN-0004136,2024-10-27,CUST-00136,PROD-0017,4,446.67,Credit Card,Cancelled,0.0,FLASH30,536.0,Website
TXN-0004137,2024-08-10,CUST-00302,PROD-0051,2,110.3,Apple Pay,Completed,0.0,,0.0,Website
TXN-0004138,2024-10-04,CUST-00367,PROD-0045,1,440.82,Debit Card,Shipped,0.0,,0.0,Marketplace
TXN-0004139,2024-08-23,CUST-00705,PROD-0122,3,229.07,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0004140,2024-09-09,CUST-00520,PROD-0149,1,467.85,Apple Pay,Completed,0.0,SAVE10,46.78,Mobile App
TXN-0004141,2024-10-02,CUST-00820,PROD-0082,3,209.96,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004142,2024-10-19,CUST-00059,PROD-0145,1,97.05,Google Pay,Completed,9.99,,0.0,Marketplace
TXN-0004143,2024-10-22,CUST-00149,PROD-0135,2,279.01,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0004144,2024-07-13,CUST-00637,PROD-0089,2,297.97,Google Pay,Completed,0.0,,0.0,In-Store
TXN-0004145,2024-05-30,CUST-00415,PROD-0101,1,321.38,Debit Card,Refunded,0.0,,0.0,Website
TXN-0004146,2024-08-26,CUST-00364,PROD-0040,4,211.62,PayPal,Completed,0.0,,0.0,Website
TXN-0004147,2024-10-21,CUST-00078,PROD-0043,2,33.8,PayPal,Completed,7.99,,0.0,Website
TXN-0004148,2024-09-27,CUST-01068,PROD-0073,1,317.08,Debit Card,Processing,0.0,,0.0,Social Media
TXN-0004149,2024-08-10,CUST-00841,PROD-0023,1,467.17,Debit Card,Shipped,0.0,,0.0,Marketplace
TXN-0004150,2024-07-29,CUST-00147,PROD-0095,1,479.19,Google Pay,Refunded,0.0,,0.0,Website
TXN-0004151,2024-10-20,CUST-00077,PROD-0017,4,302.46,Google Pay,Completed,0.0,,0.0,Mobile App
TXN-0004152,2024-10-27,CUST-01169,PROD-0112,1,19.73,PayPal,Completed,5.99,,0.0,Mobile App
TXN-0004153,2024-08-14,CUST-00832,PROD-0103,2,61.95,PayPal,Completed,0.0,VIP25,30.98,Website
TXN-0004154,2024-10-01,CUST-00545,PROD-0058,2,418.65,Credit Card,Processing,0.0,,0.0,Website
TXN-0004155,2024-10-10,CUST-00850,PROD-0086,3,416.56,Apple Pay,Completed,0.0,,0.0,Website
TXN-0004156,2024-10-27,CUST-00905,PROD-0035,4,473.54,Debit Card,Shipped,0.0,,0.0,Marketplace
TXN-0004157,2024-09-11,CUST-00925,PROD-0030,4,286.24,Apple Pay,Completed,0.0,,0.0,Website
TXN-0004158,2024-07-05,CUST-00618,PROD-0104,4,433.26,PayPal,Refunded,0.0,,0.0,Website
TXN-0004159,2024-04-21,CUST-00561,PROD-0122,2,414.18,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004160,2024-09-07,CUST-00012,PROD-0134,5,298.81,Credit Card,Refunded,0.0,,0.0,Social Media
TXN-0004161,2024-09-14,CUST-01110,PROD-0034,5,393.97,Credit Card,Completed,0.0,,0.0,Website
TXN-0004162,2024-10-22,CUST-00749,PROD-0056,3,71.59,,Completed,0.0,,0.0,Website
TXN-0004163,2024-09-10,CUST-00253,PROD-0025,2,323.2,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0004164,2024-09-29,CUST-01103,PROD-0115,2,477.18,Debit Card,Completed,0.0,,0.0,Marketplace
TXN-0004165,2024-09-01,CUST-01093,PROD-0013,3,89.35,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0004166,2024-09-28,CUST-01190,PROD-0063,1,374.57,Credit Card,Cancelled,0.0,SAVE10,37.46,Mobile App
TXN-0004167,2024-10-11,CUST-01020,PROD-0102,1,167.18,Credit Card,Cancelled,0.0,SUMMER20,33.44,Mobile App
TXN-0004168,2024-10-22,CUST-01196,PROD-0122,1,410.37,Credit Card,Completed,0.0,,0.0,Website
TXN-0004169,2024-10-05,CUST-00304,PROD-0120,2,351.62,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004170,2024-10-21,CUST-00996,PROD-0133,3,463.82,PayPal,Cancelled,0.0,,0.0,Social Media
TXN-0004171,2024-10-16,CUST-00965,PROD-0011,2,358.84,Credit Card,Completed,0.0,,0.0,Website
TXN-0004172,2024-02-08,CUST-00291,PROD-0109,1,211.04,Credit Card,Processing,0.0,,0.0,Website
TXN-0004173,2024-09-22,CUST-00122,PROD-0104,4,15.33,Google Pay,Completed,12.99,,0.0,Website
TXN-0004174,2024-09-12,CUST-01173,PROD-0111,4,398.52,Credit Card,Processing,0.0,,0.0,Marketplace
TXN-0004175,2024-06-25,CUST-00364,PROD-0069,5,210.14,Apple Pay,Completed,0.0,,0.0,Website
TXN-0004176,2024-01-01,CUST-01020,PROD-0102,1,338.6,Google Pay,Refunded,0.0,,0.0,Mobile App
TXN-0004177,2024-09-05,CUST-00003,PROD-0002,5,61.47,Debit Card,Completed,0.0,,0.0,Website
TXN-0004178,2024-07-19,CUST-00020,PROD-0037,4,446.56,Debit Card,Processing,0.0,VIP25,446.56,Website
TXN-0004179,2024-10-04,CUST-00601,PROD-0118,4,223.46,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0004180,2024-10-06,CUST-00298,PROD-0049,1,460.64,Debit Card,Completed,0.0,,0.0,Marketplace
TXN-0004181,2024-09-27,CUST-00839,PROD-0075,5,356.43,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0004182,2024-08-22,CUST-00710,PROD-0075,1,69.51,Credit Card,Completed,12.99,SUMMER20,13.9,Website
TXN-0004183,2024-08-20,CUST-00088,PROD-0034,1,293.8,Credit Card,Completed,0.0,,0.0,Website
TXN-0004184,2024-10-05,CUST-00201,PROD-0058,1,455.86,Apple Pay,Processing,0.0,,0.0,Website
TXN-0004185,2024-10-19,CUST-00492,PROD-0111,4,401.98,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0004186,2024-08-28,CUST-00238,PROD-0096,5,214.8,PayPal,Refunded,0.0,,0.0,Mobile App
TXN-0004187,2024-10-19,CUST-00932,PROD-0060,1,477.97,PayPal,Refunded,0.0,WELCOME15,71.7,Website
